geneIDs,disper,pval,padj,TEB,TEA,"log2FC_TE(A vs
B)
",fold change
LOC101928075,nan,nan,nan,0.102305056385862,0.378728730968229,1.88828741906892,3.70195515595813
LOC101928069,nan,nan,nan,0.041622867000122,0.049883631105837,0.261190143048475,1.19846696542291
LOC101928068,nan,nan,nan,0.056333913085562,0.075671181482573,0.425740282610367,1.3432615868108
LOC101928063,nan,nan,nan,0.148717524472535,0.105703550522334,-0.492550823862442,0.71076728110718
LOC101927811,nan,nan,nan,0.118668906562243,0.282413951392983,1.25086938839994,2.37984792793936
LOC101928053,nan,nan,nan,0.1253993687374,0.143413703102251,0.19365279375533,1.14365570214771
LOC101928034,nan,nan,nan,0.124225103875803,0.124395424196254,0.001976669601835,1.0013710620087
LOC101928020,nan,nan,nan,0.008275448609154,0.027482951626028,1.73162752852602,3.32102257219367
LOC101927932,nan,nan,nan,0.298510352526256,0.320763415469853,0.103728639301333,1.07454703917392
LOC101927919,nan,nan,nan,0.088704931094211,0.104614671657058,0.237998985084313,1.17935576260072
LOC101927905,nan,nan,nan,0.076620358931965,0.060884100843536,-0.331662249437526,0.794620407581205
LOC101927865,nan,nan,nan,0.041753872672461,0.056323012805027,0.431814494243185,1.34892907412095
LOC101927851,nan,nan,nan,0.041753872672461,0.075843328016119,0.861112257506429,1.81643816876757
LOC101927845,nan,nan,nan,0.645243948226383,0.434099461827421,-0.571819071259299,0.672767970967653
LOC101928043,nan,nan,nan,0.367001402920243,0.374984599238338,0.031045766778846,1.02175249537079
F10,nan,nan,nan,0.312577581823952,0.433364568948735,0.471366894846111,1.38642242485839
LOC101927272,nan,nan,nan,0.357121668443076,0.136058860622649,-1.39218475952018,0.380987413101583
LOC101927257,nan,nan,nan,0.357121668443076,0.275429638422252,-0.374731859147691,0.771248744504997
LOC101241902,nan,nan,nan,0.044139900026234,0.191513777632364,2.11729291722214,4.33879047117323
LOC101060091,nan,nan,nan,0.024260149383715,0.0324825651929,0.421077134645639,1.33892684167492
LOC100996634,nan,nan,nan,1,0.16956648998348,-2.56007700465207,0.16956648998348
LOC100996583,nan,nan,nan,0.003179620963546,0.003640921579835,0.195448872681196,1.14508037957288
LOC100996579,nan,nan,nan,0.005305015869169,0.01267699878758,1.25678426361218,2.38962504546941
LOC100996447,nan,nan,nan,0.180207021987193,0.129492619557786,-0.476785354889244,0.718576990673478
LOC100996437,nan,nan,nan,0.052152440184177,0.080334013136679,0.623276191825632,1.54036921097036
LOC100996351,nan,nan,nan,0.177791867323904,0.128381683418961,-0.469749949217778,0.722089740950151
LOC101243545,nan,nan,nan,0.367001402920243,0.176209218294463,-1.05849617792609,0.480132274406474
LOC100996286,nan,nan,nan,1,0.117533535654497,-3.08885563750611,0.117533535654497
LOC100996251,nan,nan,nan,0.140386407407082,0.145301149499463,0.049642859639851,1.03500867486501
LOC100652768,nan,nan,nan,0.023014865411407,0.02307758665326,0.003926355677673,1.00272524912622
LOC100652758,nan,nan,nan,0.055790515705219,0.053533730261725,-0.059571703151546,0.959548940980976
LOC100507642,nan,nan,nan,0.065022913726661,0.126535790793964,0.960525399732089,1.9460184655195
LOC100507639,nan,nan,nan,0.444372418699052,0.381492943677301,-0.220112901978306,0.858498249720724
LOC100507634,nan,nan,nan,0.063289662491838,0.056504147917683,-0.163613095888934,0.892786368152457
LOC100507577,nan,nan,nan,0.005845828563618,0.011277823209424,0.948009206623981,1.92920868046188
LOC100507564,nan,nan,nan,0.194169716471687,0.124839526676863,-0.637243417025273,0.642940253224641
LOC100996255,nan,nan,nan,0.078432370052269,0.160482865215893,1.03289816752891,2.04613050847427
LOC101409256,nan,nan,nan,0.120508344773147,0.240671590173601,0.997932799033142,1.99713630310546
LOC101559451,nan,nan,nan,0.305382053537974,0.121362227899657,-1.33129580628623,0.397411133017238
LOC101926911,nan,nan,nan,0.055790515705219,0.050336626018103,-0.148411368898341,0.902243425819307
LOC101927211,nan,nan,nan,0.645243948226383,0.409938032968495,-0.654438859657964,0.635322553733846
LOC101927204,nan,nan,nan,0.013351963466451,0.00853672881568,-0.645296656979146,0.639361307206199
LOC101927181,nan,nan,nan,0.032180045694437,0.02095144585712,-0.619116567038486,0.651069487472539
LOC101927178,nan,nan,nan,0.14387868506436,0.23088317768171,0.682310181546476,1.60470731003992
LOC101927166,nan,nan,nan,0.645243948226383,0.374587155676564,-0.784543273820923,0.580535713207714
LOC101927151,nan,nan,nan,0.003858501314287,0.003738869651457,-0.045438421890173,0.968995303335344
LOC101927124,nan,nan,nan,0.220996850982126,0.195056569003783,-0.180133227140596,0.882621485948497
LOC101927120,nan,nan,nan,0.645243948226383,0.433330443489108,-0.574377109037116,0.671576145239683
LOC101927100,nan,nan,nan,0.012196680056202,0.010766927259874,-0.179881916411193,0.882775247875712
LOC101927069,nan,nan,nan,0.072205081768267,0.065323608561442,-0.144495887596371,0.904695444720771
LOC101927055,nan,nan,nan,0.224740794986928,0.548157109669021,1.28632742295528,2.43906367644959
LOC101927045,nan,nan,nan,0.013525695571095,0.02690865899351,0.992367707486649,1.98944733393342
LOC101927027,nan,nan,nan,0.00376020018127,0.004887215766132,0.378203331156308,1.29972223034205
LOC101927021,nan,nan,nan,0.010769741095488,0.013856782953954,0.363608786591252,1.28664030370793
LOC101927018,nan,nan,nan,0.367001402920243,0.320782151895739,-0.194191704567146,0.874062467727001
LOC101926963,nan,nan,nan,0.003539776188834,0.002765136597406,-0.356307394027324,0.781161420919501
LOC101926944,nan,nan,nan,0.26673728453565,0.29005528623051,0.12090841365958,1.08741935622331
LOC101926935,nan,nan,nan,0.251562839561547,0.258630909527602,0.039975879513764,1.02809663771634
LOC101926933,nan,nan,nan,0.194169716471687,0.406488121523363,1.06589498469953,2.09346817263667
LOC100507547,nan,nan,nan,0.18864737070654,0.182547587096611,-0.047419393127794,0.967665684461522
FAM182A,nan,nan,nan,0.180207021987193,0.290602838697978,0.689393567103877,1.61260552165737
LENG8-AS1,nan,nan,nan,0.015238302328093,0.014168963734181,-0.104967935006409,0.929825608464228
LEKR1,nan,nan,nan,0.067676642701351,0.099624211368967,0.55783839758289,1.47206196100178
GLRA2,nan,nan,nan,0.645243948226383,0.27622104959958,-1.2240214400052,0.428087780379566
GLRA3,nan,nan,nan,0.059017099405367,0.09316687166098,0.658684035195374,1.57864199697532
GLRA4,nan,nan,nan,1.7995227575245,0.289903312887081,-2.63397062222037,0.161100109278909
HSPA12B,nan,nan,nan,0.367001402920243,0.235667098995863,-0.639035217079224,0.642142229213981
HSPA12A,nan,nan,nan,0.021453986249786,0.091734787767519,2.09622320595246,4.27588545547956
HSP90B2P,nan,nan,nan,0.012542629655487,0.017717934078835,0.498370543053883,1.41261717562423
HSP90AB4P,nan,nan,nan,0.014300180432549,0.041566483426663,1.53938734910389,2.90671041688758
GLRB,nan,nan,nan,0.298510352526256,0.27450445952267,-0.120951378885631,0.919581036970989
HSPA7,nan,nan,nan,0.002802625238284,0.024158623784806,3.10768752479151,8.6199979415007
HSF2BP,nan,nan,nan,0.049880241597785,0.059390817647004,0.251771441716678,1.19066820337216
GLT1D1,nan,nan,nan,0.074054069083888,0.165397314764405,1.15928489720632,2.23346693585526
HSD17B7P2,nan,nan,nan,0.00530139837142,0.012024743313166,1.18156123722856,2.26822103730054
GLUD1P3,nan,nan,nan,0.007398347524499,0.006651305645368,-0.153565501978582,0.899025846426266
GLUD1P7,nan,nan,nan,0.194169716471687,0.232433045098582,0.259496982356814,1.19706125817243
HSD17B13,nan,nan,nan,0.114279628642436,0.116154060505719,0.023471335380655,1.01640215220814
GLYATL1,nan,nan,nan,0.107523790160562,0.235754435439433,1.13262901533365,2.19257928954502
HSD11B2,nan,nan,nan,0.357121668443076,0.12920171168332,-1.46679048925312,0.361786256898366
HSBP1L1,nan,nan,nan,0.022157869335721,0.026160056605344,0.239546501680864,1.18062148526035
HSD52,nan,nan,nan,0.261479738143898,0.115250820873775,-1.18192213123257,0.440763868328296
HS6ST3,nan,nan,nan,0.367001402920243,0.303463574309246,-0.274262222372964,0.826873063412226
HSPB2,nan,nan,nan,0.367001402920243,0.252852254189638,-0.537490937790285,0.688968086164478
GLOD5,nan,nan,nan,0.293220102258409,0.146605887055259,-1.00004097655038,0.499985798811495
GKN1,nan,nan,nan,1.46882807371812,2.1938681963,0.578811315426824,1.49361809973209
HYALP1,nan,nan,nan,0.118358009804939,0.137443195456841,0.215678140746868,1.16124963306967
GLB1L2,nan,nan,nan,0.119740025339949,0.127094292884621,0.085993767524434,1.06141862358717
GLDN,nan,nan,nan,0.079036876633659,0.371122400228102,2.23129724096189,4.69556004785312
GLIDR,nan,nan,nan,0.012892447040827,0.032553573722845,1.33628981147707,2.52501124261023
HUNK,nan,nan,nan,0.444372418699052,0.077665442547861,-2.51642455893677,0.174775569499194
HTT-AS,nan,nan,nan,1,0.315777213138414,-1.66302102653377,0.315777213138413
GLIPR1L1,nan,nan,nan,0.645243948226383,0.548157109669021,-0.235255255786745,0.849534677815685
HSPB6,nan,nan,nan,0.347759917720753,0.222325659997962,-0.645417190937976,0.639307892223759
GLIPR1L2,nan,nan,nan,0.200025127613995,0.142383111389029,-0.490403213215684,0.711826124484709
HTR7,nan,nan,nan,0.032912524544001,0.232289272338563,2.81921393140507,7.05777741321592
HTR6,nan,nan,nan,1,0.291117342099538,-1.78032731033642,0.291117342099538
HTR3A,nan,nan,nan,0.114279628642436,0.027215691507937,-2.07005765502805,0.238149982033022
HTR2C,nan,nan,nan,0.305382053537974,0.092246103465065,-1.72705540420941,0.302067860230675
HTR2B,nan,nan,nan,0.097065192497943,0.289806349522078,1.57806325983422,2.98568768127895
HTR1A,nan,nan,nan,0.645243948226383,0.432123518633736,-0.578400952496269,0.669705651361067
HTATSF1P2,nan,nan,nan,0.004024787579668,0.006677582037641,0.730413152599656,1.6591141533467
GLIS1,nan,nan,nan,0.367001402920243,0.261747721006058,-0.487608602101768,0.71320632270973
HTR7P1,nan,nan,nan,0.083669695372269,0.228734855865928,1.45089914065554,2.73378377736679
GK3P,nan,nan,nan,0.305382053537974,0.296886628661061,-0.040703163496597,0.972180994991387
GLYCTK-AS1,nan,nan,nan,0.220996850982126,0.101929928535886,-1.11644809659483,0.46122796810408
GMCL1P1,nan,nan,nan,0.251562839561547,0.190372255409946,-0.402095587898053,0.756758254683995
GNRHR2,nan,nan,nan,0.02577684108944,0.032562582458406,0.337139646173261,1.26324953261034
GOLGA2P10,nan,nan,nan,0.011916943639384,0.029179087386165,1.29192048923097,2.44853783563534
GOLGA2P5,nan,nan,nan,0.002932012332855,0.002968966660394,0.018069721009274,1.01260374218911
GOLGA2P7,nan,nan,nan,0.019651785734981,0.076861641849107,1.96760337981497,3.91117849978854
GOLGA2P9,nan,nan,nan,0.645243948226383,0.432123518633736,-0.578400952496269,0.669705651361067
HOXC12,nan,nan,nan,0.228613778615697,0.122417689669214,-0.901100311584867,0.53547817813291
GOLGA6D,nan,nan,nan,0.367001402920243,0.337310469091094,-0.121708482089082,0.919098582204598
HOXB-AS3,nan,nan,nan,0.140824013515581,0.252510893727108,0.842452263988262,1.79309542047081
HOXC-AS1,nan,nan,nan,0.367001402920243,0.28947862737516,-0.342328742116938,0.788767086642635
HOXB-AS1,nan,nan,nan,0.097065192497943,0.145436881991788,0.583367230984186,1.49834228160492
GOLGA6L17P,nan,nan,nan,0.063682696517325,0.252507647714271,1.98735375317317,3.96509038598228
GOLGA6L4,nan,nan,nan,0.033749850187511,0.207818051049158,2.62236796869089,6.1575992158348
GOLGA6L5P,nan,nan,nan,0.018473523954429,0.055175366169703,1.57856520215712,2.98672664218325
HOXB5,nan,nan,nan,0.036788675904883,0.233445553026967,2.66575244952751,6.34558182062715
GOLGA6L9,nan,nan,nan,0.008658240331097,0.0632670550272,2.86930869061339,7.30714932917347
GOLGA7B,nan,nan,nan,0.166013848657503,0.056449366558466,-1.55627429719213,0.340028057990058
GOLGA8IP,nan,nan,nan,0.105808582129198,0.291664584704034,1.46285356887669,2.75653050853563
GOLGA8J,nan,nan,nan,0.043094084989428,0.378461780366854,3.13458584796232,8.78222105097943
GOLGA6L10,nan,nan,nan,0.03321797650478,0.224303856134384,2.75541832446558,6.75248403833709
HS3ST6,nan,nan,nan,0.367001402920243,0.303840521498356,-0.272471291226616,0.827900163543482
HOXC-AS2,nan,nan,nan,0.251562839561547,0.121736430368265,-1.04715785753487,0.483920560685518
GNRH1,nan,nan,nan,0.025528818203988,0.051967487170719,1.02548254764932,2.03564014422734
GMDS-AS1,nan,nan,nan,0.01877966437201,0.017209798394522,-0.125941082625673,0.916406068479675
GNA14,nan,nan,nan,0.034414138481106,0.12367802644299,1.84551590387784,3.59381440017431
GNAS-AS1,nan,nan,nan,0.116283070079616,0.115605582064686,-0.008430006137553,0.994173803508409
HRK,nan,nan,nan,0.065897049232285,0.044455381633686,-0.567855787118473,0.674618699192156
GNAT1,nan,nan,nan,0.367001402920243,0.376063892665032,0.035192216343683,1.0246933381526
HRH2,nan,nan,nan,0.011540683400576,0.202413041110051,4.132501680098,17.5390862121696
HRH1,nan,nan,nan,0.058209385951298,0.147992654058501,1.34620186244294,2.5424190899784
HRC,nan,nan,nan,0.20308729307507,0.14909620366521,-0.445856451053178,0.734148362547218
GNRHR,nan,nan,nan,0.367001402920243,0.173921134560029,-1.07735232119695,0.473897737654766
GNAT3,nan,nan,nan,0.645243948226383,0.356631881089419,-0.855409026897543,0.552708602800093
GNG10,nan,nan,nan,33.1774070552453,5.43272588570889,-2.61045297725375,0.16374775390562
GNG12,nan,nan,nan,0.086559709784982,0.240161188310819,1.47223545324632,2.77451471253071
HP09053,nan,nan,nan,0.121941337549039,0.214357340670379,0.813830547300273,1.75787263760474
HP09025,nan,nan,nan,0.645243948226383,0.33629389810116,-0.940122103216567,0.52118876748174
GNG3,nan,nan,nan,0.357121668443076,0.142591176113222,-1.32453096536179,0.399278981683941
GNMT,nan,nan,nan,0.116283070079616,0.112923786802936,-0.042291652541592,0.971111157674287
HOXD4,nan,nan,nan,0.298510352526256,0.252353728043562,-0.242333566073569,0.8453768048844
HOXD13,nan,nan,nan,0.367001402920243,0.277220328651282,-0.40475252338462,0.755365855403903
HPX,nan,nan,nan,0.124225103875803,0.183462399637032,0.562527666771129,1.47685446751932
HYKK,nan,nan,nan,0.173150697302552,0.133899023311879,-0.370882760111174,0.773309177484359
HYPK,nan,nan,nan,215.880480392429,161.702583737982,-0.416890071953466,0.749037538938389
GK2,nan,nan,nan,0.645243948226383,0.361537407758917,-0.835699776783783,0.560311195095582
GATA4,nan,nan,nan,0.645243948226383,0.287092364161148,-1.16832974579936,0.444936159339882
GBAP1,nan,nan,nan,0.00793590693773,0.007809596493578,-0.023147098632571,0.984083678759975
GBAT2,nan,nan,nan,0.020452011270428,0.012564275300584,-0.702915266274195,0.614329570546999
GBP1P1,nan,nan,nan,0.15264238785241,0.086620434835723,-0.817376325465052,0.567473007035739
IL17RE,nan,nan,nan,0.127815781791322,0.09101298286166,-0.489921717765621,0.71206373411894
IL17RD,nan,nan,nan,0.123072627090063,0.161144713117624,0.38884693295388,1.30934649668037
IL17D,nan,nan,nan,0.186002341244318,0.135356149436641,-0.458560348023467,0.727712073574645
GBX1,nan,nan,nan,0.305382053537974,0.184306607462507,-0.728507488346821,0.603527958919787
IL19,nan,nan,nan,0.261479738143898,0.114333223530384,-1.19345446736966,0.437254619963952
IL13,nan,nan,nan,0.444372418699052,0.084101163843094,-2.40157160370732,0.189258289453043
GCK,nan,nan,nan,0.170919808168901,0.050781382363481,-1.75094802946076,0.297106478807298
IL11,nan,nan,nan,0.298510352526256,0.102232980352744,-1.54592028123837,0.342477168672908
IL10RB-AS1,nan,nan,nan,0.021356401619815,0.040656107891879,0.928803523979808,1.90369654100145
GCM1,nan,nan,nan,0.130327151939333,0.064647590123742,-1.01146918503291,0.496040841541869
GCNT3,nan,nan,nan,0.053628240393697,0.106644205401624,0.9917407551049,1.98858296708459
GCNT4,nan,nan,nan,0.058390361345714,0.089621761081651,0.618118836751377,1.53487252032959
GCNT7,nan,nan,nan,0.305382053537974,0.218887092736717,-0.480428396760153,0.716764754840116
IGSF9,nan,nan,nan,0.224740794986928,0.300385320246627,0.418552283903744,1.33658564420447
GCGR,nan,nan,nan,0.210477836393499,0.15219210740393,-0.467774780074191,0.723079018730497
GCOM1,nan,nan,nan,0.175440592876638,0.500471863252279,1.51230636987707,2.85265715902014
GAS7,nan,nan,nan,0.03054970736742,0.001913806487067,-3.99664169526359,0.062645656930509
GAS5-AS1,nan,nan,nan,0.191368712160775,0.223221686554906,0.222122219880152,1.16644818285327
ILF3-AS1,nan,nan,nan,0.005250805067216,0.00591889524035,0.172789284946797,1.12723575996092
ILDR2,nan,nan,nan,0.041144400781183,0.086448986961039,1.07115294603138,2.10111182371564
GALNT9,nan,nan,nan,0.444372418699052,0.044800700762857,-3.31017607043528,0.10081791505876
GALR3,nan,nan,nan,0.367001402920243,0.18792091726414,-0.965659917561967,0.512044138711314
GAS1,nan,nan,nan,0.305382053537974,0.090312776457562,-1.75761327754088,0.295737013394374
IL5RA,nan,nan,nan,0.261479738143898,0.13659544123983,-0.936789821842157,0.52239398054108
GAS2,nan,nan,nan,0.056432816512772,0.054638857362132,-0.046607041522942,0.968210710336703
IL36G,nan,nan,nan,0.048371803363034,0.075392177984641,0.640248525863501,1.55859762801931
GAS6-AS1,nan,nan,nan,0.057380122710722,0.033560942907453,-0.773767803984001,0.584887959836694
GAS2L2,nan,nan,nan,0.347759917720753,0.218993818524568,-0.667201511526303,0.629727025356665
IL3,nan,nan,nan,1,0.17816168714569,-2.48874096963064,0.17816168714569
IL24,nan,nan,nan,0.367001402920243,0.12839980045546,-1.51514261761893,0.349861879093045
IL23R,nan,nan,nan,0.186002341244318,0.298980035909881,0.684728372229545,1.60739931502886
IL22RA2,nan,nan,nan,0.077649008245099,0.241095402626114,1.6345647375585,3.10493859580406
IL22RA1,nan,nan,nan,0.26673728453565,0.077314415014004,-1.78661016888118,0.289852298483868
IL21R-AS1,nan,nan,nan,0.107268485753085,0.095638023138994,-0.165570076523262,0.89157614622376
IL20RB,nan,nan,nan,0.066226018981533,0.066625276579303,0.008671480214731,1.00602871203661
GAS5,nan,nan,nan,0.000143471113755,0.000194254143302,0.437185074391362,1.35395995903059
IL31RA,nan,nan,nan,0.020806643278223,0.130568369070704,2.64968929820369,6.27532117145311
IGSF11,nan,nan,nan,1,0.231330793514391,-2.11197077230487,0.231330793514391
IGSF1,nan,nan,nan,0.645243948226383,0.40469545261343,-0.673008067114947,0.627197595151166
IGLON5,nan,nan,nan,0.035452821726314,0.097988870032915,1.46671743386338,2.76392301829634
GGNBP1,nan,nan,nan,0.459773542729949,0.381153436346837,-0.270551566800959,0.829002543477605
GGT3P,nan,nan,nan,0.052297665485902,0.095305946438481,0.865819683751611,1.82237477625407
IFIT1,nan,nan,nan,0.099991694226793,0.073339111039196,-0.447225484026734,0.733452029254088
GGT8P,nan,nan,nan,0.0671330272512,0.10051349311425,0.582294579507829,1.4972286701469
GGTA1P,nan,nan,nan,0.013851296778584,0.187541482943023,3.75911679064312,13.539633576619
GHET1,nan,nan,nan,0.064836277437025,0.148121990364808,1.19191267445424,2.28455420668896
IFI27,nan,nan,nan,0.118358009804939,0.213313874689081,0.849820463851057,1.80227662699496
GHRLOS,nan,nan,nan,0.01763021879713,0.010572086732488,-0.737790213228556,0.599657148566391
GFRAL,nan,nan,nan,0.357121668443076,0.240619340483188,-0.569663064440421,0.673774127266494
IDO2,nan,nan,nan,0.18864737070654,0.065406374349678,-1.5281888432524,0.346712355993678
IDI2-AS1,nan,nan,nan,0.091142691103285,0.063712513694738,-0.516550210354728,0.699041392386996
IDH1-AS1,nan,nan,nan,0.357121668443076,0.252105201419048,-0.502389788349024,0.705936446024508
ICOS,nan,nan,nan,0.023637138740544,0.020180417323766,-0.228099399670969,0.85375888957113
GIPC2,nan,nan,nan,0.123072627090063,0.19697172193591,0.67847860149742,1.6004511043042
GIPC3,nan,nan,nan,0.022147006964593,0.026432325389055,0.255191611588646,1.19349424648272
GJB7,nan,nan,nan,0.459773542729949,0.097787351838389,-2.23320367072598,0.212685904581998
ICA1,nan,nan,nan,0.016157447146483,0.034588483231594,1.0980924779311,2.1407146140115
IBA57-AS1,nan,nan,nan,0.298510352526256,0.387681572109773,0.377091194342548,1.29872069370081
GIMAP1,nan,nan,nan,0.03968216342557,0.020320668033683,-0.965542851029528,0.51208568987921
GFRA2,nan,nan,nan,0.163961983448655,0.252353728043562,0.622086052375469,1.53909902000294
IFITM4P,nan,nan,nan,0.119423498361084,0.141152895533014,0.241171987364291,1.18195244210842
IFITM5,nan,nan,nan,0.645243948226383,0.403642573725801,-0.676766356244901,0.625565841935155
GCSAML,nan,nan,nan,0.062104501904514,0.121162601600017,0.964174703954583,1.95094715977765
GCSHP3,nan,nan,nan,0.015681183666697,0.019922945133393,0.345396468432389,1.27050008193606
IGIP,nan,nan,nan,0.001553514483952,0.004576948359072,1.55885032208193,2.9461896920519
IGFN1,nan,nan,nan,0.012646635816061,0.329739566197494,4.70450144585229,26.073302892042
IGFBPL1,nan,nan,nan,1.46882807371812,1.70724212462914,0.217002140522111,1.1623158320412
GDAP1L1,nan,nan,nan,0.645243948226383,0.179355806674341,-1.84702025173183,0.277965887424975
IGFBP6,nan,nan,nan,0.615315569511219,0.078088460186403,-2.97814522835029,0.126907986821191
GDF2,nan,nan,nan,0.645243948226383,0.280794023291438,-1.20033247711205,0.435174981591494
GDF5,nan,nan,nan,0.1253993687374,0.086263242092716,-0.539712241569608,0.6879081048116
GDF9,nan,nan,nan,0.070556197217904,0.079265217443538,0.167915126630258,1.12343380977204
IGF2,nan,nan,nan,10.4249739571409,11.6986370262889,0.166296675807527,1.12217422071118
IGF1,nan,nan,nan,0.645243948226383,0.2031011760445,-1.66764611178489,0.314766495064039
IGDCC4,nan,nan,nan,0.147068815172172,0.204553707211347,0.475988317551038,1.39087070887107
IGBP1P1,nan,nan,nan,0.367001402920243,0.1575632828995,-1.21985419645025,0.429326105147728
GDNF,nan,nan,nan,0.298510352526256,0.275610689853055,-0.115149120341205,0.923286872701719
GDPD3,nan,nan,nan,0.03515457246484,0.036215491572761,0.042894608790058,1.03017869464865
GEMIN8P4,nan,nan,nan,0.129428995811493,0.162485882593401,0.328153517965318,1.25540557256624
IFNG-AS1,nan,nan,nan,0.194169716471687,0.040038973191088,-2.27784132798934,0.206206065078776
GFRA1,nan,nan,nan,0.645243948226383,0.464928808893326,-0.472834881356846,0.720547337439276
HOXA-AS2,nan,nan,nan,0.20308729307507,0.131824582480217,-0.623480547416932,0.649103055558914
GOLGA8K,nan,nan,nan,0.041017185890458,0.253281865797579,2.62644336840311,6.17501811250532
HOXA6,nan,nan,nan,0.291941099597909,0.33612850393298,0.203335560997445,1.15135725800831
HOXA5,nan,nan,nan,0.043908004803379,0.041086577364069,-0.095816824677773,0.935742299110494
GRTP1,nan,nan,nan,0.039751997259945,0.127316808616054,1.67932364658646,3.20277765626486
GS1-124K5.11,nan,nan,nan,0.00305849598333,0.00335971928892,0.135518316652879,1.09848739616853
HES5,nan,nan,nan,0.367001402920243,0.116025050022571,-1.66134925850044,0.316143341958248
GS1-259H13.2,nan,nan,nan,0.070182923025884,0.054229154568622,-0.372051356387845,0.77268304354639
GSDMA,nan,nan,nan,0.085672403623772,0.099141620176478,0.210660270296215,1.15721768017453
HERC2P9,nan,nan,nan,0.008119320298952,0.015159826671176,0.9008223948922,1.86713001987774
HERC2P7,nan,nan,nan,0.071045012398885,0.113953431863071,0.681639097942027,1.6039610384368
HERC2P3,nan,nan,nan,0.017120272827697,0.036701266720882,1.1001241650011,2.14373141656406
HESX1,nan,nan,nan,0.022173154326193,0.067546193018556,1.60706043902219,3.04630509601262
HERC2P2,nan,nan,nan,0.003046344279944,0.005997492729967,0.977280507753767,1.96875079729255
HEPACAM,nan,nan,nan,0.645243948226383,0.286858707600293,-1.16950439359366,0.444574038065443
HELT,nan,nan,nan,0.645243948226383,0.434099461827421,-0.571819071259299,0.672767970967653
HEIH,nan,nan,nan,0.000356648173814,0.000356799020631,0.000610068860379,1.00042295693159
GSG1,nan,nan,nan,0.1253993687374,0.165109459467178,0.396892692036977,1.31666898429876
GSG1L,nan,nan,nan,9.0184897359865,8.48489417792043,-0.087989188715333,0.940833157913695
GSN-AS1,nan,nan,nan,0.305382053537974,0.193965557760483,-0.654814783946411,0.635157028755665
HEATR9,nan,nan,nan,0.285654756987164,0.283217477513582,-0.012362257504249,0.991467744142305
HEATR4,nan,nan,nan,0.099770868698382,0.064994357841337,-0.618304152754561,0.651436222709679
HEPHL1,nan,nan,nan,0.367001402920243,0.354307282059928,-0.050784460606093,0.965411247043453
HDX,nan,nan,nan,0.117616780989912,0.082818427980475,-0.506070188029219,0.704137855869213
HEXA-AS1,nan,nan,nan,0.142334961987852,0.10011718327621,-0.507600469583284,0.703391365536423
GRM6,nan,nan,nan,0.645243948226383,0.432123518633736,-0.578400952496269,0.669705651361067
GRIK3,nan,nan,nan,0.058239814127009,0.034123081900538,-0.771257798478517,0.585906435520598
GRIN2A,nan,nan,nan,0.15264238785241,0.304201589133438,0.994872044297266,1.99290376292836
HIGD1B,nan,nan,nan,0.645243948226383,0.407104438530415,-0.664445754467867,0.630931044993828
HIF3A,nan,nan,nan,0.367001402920243,0.250773305128426,-0.549401796886368,0.68330339648027
GRIN3A,nan,nan,nan,0.228613778615697,0.136402279807483,-0.745044600247491,0.596649426090703
HIATL2,nan,nan,nan,0.013040809147333,0.019581146463226,0.586431848543401,1.50152848968198
GRIN3B,nan,nan,nan,0.17583851272339,0.111496426478703,-0.657253617130508,0.63408422166364
GRIP1,nan,nan,nan,0.06307709843109,0.287396733460566,2.18785546199244,4.55627701034064
GRM7,nan,nan,nan,0.213871117634821,0.505804843181005,1.2418391851961,2.36499836338188
HHIPL2,nan,nan,nan,0.093252883436058,0.125326328624976,0.426469288497254,1.34394051966136
HHIP,nan,nan,nan,0.367001402920243,0.202057486449582,-0.861019772074741,0.550563253551087
HHATL,nan,nan,nan,0.645243948226383,0.39900070467539,-0.693453410882961,0.618371866597347
GRM2,nan,nan,nan,0.459773542729949,0.217324020485883,-1.0810758076382,0.472676220548709
GRM4,nan,nan,nan,1,0.029951412509701,-5.0612321476058,0.029951412509701
HGF,nan,nan,nan,0.054483015497057,0.233565668322673,2.09994976873135,4.28694458615803
HGD,nan,nan,nan,0.173150697302552,0.154914177687049,-0.160559012410369,0.894678335694847
HFE2,nan,nan,nan,0.101768581315383,0.06973377334281,-0.545362777505536,0.685219076865222
HFE,nan,nan,nan,0.065571331563701,0.051074441305444,-0.360463674463229,0.778914200572959
GRIP2,nan,nan,nan,0.367001402920243,0.289136452906899,-0.344035069804713,0.787834734707361
GSTA5,nan,nan,nan,0.271818234000391,0.308030362764364,0.180430327735833,1.13322185282066
GSTA7P,nan,nan,nan,0.367001402920243,0.275610689853055,-0.413153732420993,0.750979935389922
GSTM2P1,nan,nan,nan,0.094582617953013,0.047218902312239,-1.0022105707834,0.49923446119557
GUSBP1,nan,nan,nan,0.004091594166723,0.0050496590321,0.303522920649268,1.23415442156228
HAR1A,nan,nan,nan,0.121941337549039,0.036532436507359,-1.73893739417477,0.299590255787277
HAPLN1,nan,nan,nan,0.645243948226383,0.32104135965494,-1.00708553401921,0.497550361436793
HAP1,nan,nan,nan,0.357121668443076,0.339488903365386,-0.073051253563861,0.950625328464208
HAO1,nan,nan,nan,0.645243948226383,0.265325651319018,-1.28208054519598,0.411202076436879
HAL,nan,nan,nan,0.051345029706389,0.081996984748354,0.675346231133744,1.59697998457191
GUSBP11,nan,nan,nan,0.003170495880675,0.002799848570058,-0.179359701345778,0.883094845548868
