,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
ACACA,-0.536656272798495,0.037928520100104,-0.53454046894462,0.115351336819457,-0.53454046894462,0.115351336819457,0.356414577214008
ACAD10,-0.436072191724504,0.039436691388579,-0.435723647664847,0.163043225090851,-0.435723647664847,0.163043225090851,0.43671837963196
ACAD8,-0.481235926044359,0.015468532411285,-0.480286301468426,0.12126169550159,-0.480286301468426,0.12126169550159,0.36796060715176
ACAD9,-0.566823055775544,0.003732301628893,-0.566585741069632,0.024153775446795,-0.566585741069632,0.024153775446795,0.137020370624324
ACADM,0.124630944886984,0.689490060782464,0.124250828552934,0.845151473529913,0.124250828552934,0.845151473529913,0.960425148527282
ACADS,-0.793265416006514,0.019957944530205,-0.779561171936947,0.074114111557202,-0.779561171936947,0.074114111557202,0.278176318807434
ACADSB,0.445469312638836,0.100533642090751,0.44576425373734,0.237930235569963,0.44576425373734,0.237930235569963,0.539135331250995
ACADVL,-0.456809724125733,0.045705802450848,-0.456435714584743,0.141288022596244,-0.456435714584743,0.141288022596244,0.403689029252338
ACAP1,-0.578796468329176,0.051333667756138,-0.578440541913154,0.125660041145783,-0.578440541913154,0.125660041145783,0.373994676038386
ACAP2,0.927379798160327,3.36840871447901E-05,0.910576144226616,0.001983174050541,0.910576144226616,0.001983174050541,0.025541058392648
ACAT1,-0.115135474851241,0.61196113201047,-0.114587408675267,0.702326850349958,-0.114587408675267,0.702326850349958,0.896353264220074
ACAT2,-0.455110669633163,0.199210596087732,-0.300761024525073,0.494014771366749,-0.300761024525073,0.494014771366749,0.775121225415195
ACBD3,0.528014430457992,0.006418983580159,0.519997544512042,0.03211488613998,0.519997544512042,0.03211488613998,0.165994568756548
ACBD5,0.506669766822522,0.0126924746402,0.508075250302047,0.070727128141902,0.508075250302047,0.070727128141902,0.270981904471434
ACBD6,-0.087459831524369,0.69313893235608,-0.086907787150775,0.757135368995509,-0.086907787150775,0.757135368995509,0.926046467813274
ACD,-0.612475354034307,0.06875644587853,-0.593851203897508,0.20097536221823,-0.593851203897508,0.20097536221823,0.49072599465457
ACIN1,-0.607354865067617,0.004406668595404,-0.606522603632167,0.051998754231863,-0.606522603632167,0.051998754231863,0.224877344112266
ACLY,-0.823694709902289,2.40224249709867E-06,-0.807039997332996,0.000150377435379,-0.807039997332996,0.000150377435379,0.004081763889418
ACO1,-0.883501016030664,0.000299278019621,-0.88062481331741,0.010211415056162,-0.88062481331741,0.010211415056162,0.077656973903247
ACO2,-0.576417580365726,0.007874992187259,-0.576344378170485,0.020421464138439,-0.576344378170485,0.020421464138439,0.123062968352182
ACOT13,-0.541639907378683,0.025530200029087,-0.54178078105199,0.13335582143306,-0.54178078105199,0.13335582143306,0.388092286486711
ACOT2,-0.822730750585156,0.000175005988511,-0.821366603386311,0.010046989392749,-0.821366603386311,0.010046989392749,0.076989020564092
ACOT7,-0.309930478791343,0.380220944072203,-0.308818551598239,0.470136419251092,-0.308818551598239,0.470136419251092,0.756866635849308
ACOT8,-0.034585033155485,0.87075266246117,-0.033373685637164,0.897468036749766,-0.033373685637164,0.897468036749766,0.979873027904149
ACOT9,-1.13368547398046,0.000820396541296,-1.12205507790313,0.008115558095184,-1.12205507790313,0.008115558095184,0.067188658708974
ACOX1,-0.85199960064517,2.85527289419927E-08,-0.851697517129256,5.78264239918266E-05,-0.851697517129256,5.78264239918266E-05,0.001952742181309
ACOX3,-0.532133135527275,0.045176374926678,-0.531149198351346,0.165573492981178,-0.531149198351346,0.165573492981178,0.439932443400438
ACP1,0.049594208926538,0.765154025893411,0.049953825155413,0.837714190778511,0.049953825155413,0.837714190778511,0.957081447950981
ACP2,-0.708672225281752,0.000452739669569,-0.707250970723386,0.002545690180402,-0.707250970723386,0.002545690180402,0.030288902509605
ACP5,-0.137352146551774,0.771375021583064,-0.137137363490069,0.777785901091922,-0.137137363490069,0.777785901091922,0.934954082007598
ACSF2,-0.394528277463001,0.1581554987853,-0.393106982235032,0.356961917611901,-0.393106982235032,0.356961917611901,0.668109484863041
ACSF3,-0.383665278332032,0.095329049506694,-0.383411716665824,0.260328786142149,-0.383411716665824,0.260328786142149,0.565393342759098
ACSL1,-0.510786814854575,0.018683890363252,-0.510013586727247,0.099129509696299,-0.510013586727247,0.099129509696299,0.328288358237474
ACSL3,0.701302403950136,0.035728052774458,0.600882845224161,0.200241564348037,0.600882845224161,0.200241564348037,0.489885523274737
ACSL4,1.07319295121602,1.68849089623916E-05,1.03025980362116,0.007536126090563,1.03025980362116,0.007536126090563,0.064042138891136
ACSL5,-0.442727928954944,0.018799982680879,-0.442486272236777,0.122330706466626,-0.442486272236777,0.122330706466626,0.369929364319387
ACSS1,-0.407196430511944,0.044767476872795,-0.406385830438027,0.20042935985015,-0.406385830438027,0.20042935985015,0.490119680868372
ACSS2,-0.400315595397524,0.362441963441005,-0.398928206304451,0.487929918947795,-0.398928206304451,0.487929918947795,0.769798447232658
ACTA2,-0.965185724731003,0.001872072263287,-0.962311832849184,0.00424933795172,-0.962311832849184,0.00424933795172,0.043112118840779
ACTB,-0.855263051525343,0.002520626863353,-0.754775468590401,0.039570859351752,-0.754775468590401,0.039570859351752,0.188492660651476
ACTG1,-0.557729234638478,0.015707100492585,-0.557059673318912,0.070617644750774,-0.557059673318912,0.070617644750774,0.270809722015935
ACTL6A,-0.275233313666381,0.170696755622636,-0.274886595509866,0.385018052069377,-0.274886595509866,0.385018052069377,0.691610897165495
ACTN1,-0.346672222337688,0.462324184132114,-0.170657716020638,0.684588766141431,-0.170657716020638,0.684588766141431,0.888253233680481
ACTN4,-0.882581268672837,0.001873595170629,-0.880136160253718,0.010309789825799,-0.880136160253718,0.010309789825799,0.078210940978024
ACTR10,-0.65943224256996,0.005841185628231,-0.659232158412369,0.045360556932332,-0.659232158412369,0.045360556932332,0.205279256240372
ACTR1A,-0.998947299857818,4.38056270882172E-07,-0.998398168363766,0.000218035209099,-0.998398168363766,0.000218035209099,0.005223912477228
ACTR1B,0.106614866625044,0.548220836991636,0.106821228295122,0.715926936602475,0.106821228295122,0.715926936602475,0.903936797480613
ACTR2,0.239893268825639,0.229785300172791,0.208936220252949,0.436121061577464,0.208936220252949,0.436121061577464,0.730997078980674
ACTR3,0.120116806886925,0.610128049356281,0.120262058819785,0.783400311891954,0.120262058819785,0.783400311891954,0.937579529136742
ACTR5,-0.46665098131537,0.036236701760916,-0.465538676000416,0.160180511352567,-0.465538676000416,0.160180511352567,0.432504188680405
ACTR6,0.2933256224859,0.256301269225768,0.293457183307684,0.464108530099235,0.293457183307684,0.464108530099235,0.751846144084783
ACTR8,0.053078641334758,0.727028502372782,0.053575674025641,0.82336764020907,0.053575674025641,0.82336764020907,0.9526482067383
ACVR1,-0.295261893956436,0.447549030330387,-0.294217053048999,0.551678809215904,-0.294217053048999,0.551678809215904,0.813801028486976
ADA,-0.456436075873523,0.304823185316109,-0.454938472299541,0.426363638685859,-0.454938472299541,0.426363638685859,0.723693215743043
ADAM10,0.961665746884887,1.13221666509053E-06,0.918659339303787,0.01613573161576,0.918659339303787,0.01613573161576,0.105773569483678
ADAM15,0.249687787149823,0.543307798652865,0.252111107660717,0.662878993709664,0.252111107660717,0.662878993709664,0.878965385248741
ADAM17,-0.073202278927401,0.718779160548183,-0.07273525947576,0.782823442302759,-0.07273525947576,0.782823442302759,0.937433973549251
ADAM19,-0.453298578798946,0.336749128146321,-0.453329443125094,0.469927792809078,-0.453329443125094,0.469927792809078,0.756866635849308
ADAM28,1.08237718584863,0.056494671128615,1.08378589209401,0.215594537451946,1.08378589209401,0.215594537451946,0.510178281930613
ADAM8,-0.116718392103504,0.765021732138719,-0.116412557772093,0.788344126742035,-0.116412557772093,0.788344126742035,0.939086625901796
ADAM9,1.37047804814536,0.008846555813411,1.07242916746579,0.161123667593663,1.07242916746579,0.161123667593663,0.433991540787875
ADAMDEC1,-0.202161115692574,0.671951979403566,-0.201927974830718,0.718669135999461,-0.201927974830718,0.718669135999461,0.905532964819221
ADAP1,0.348218472260269,0.50113076238625,0.350187633345272,0.67890588562089,0.350187633345272,0.67890588562089,0.885972525042943
ADAP2,0.15149143716916,0.678360218112582,0.156646323305933,0.797553920113016,0.156646323305933,0.797553920113016,0.943862918572746
ADAR,-0.66285242451953,0.061001509930987,-0.662693003331165,0.126989366695623,-0.662693003331165,0.126989366695623,0.376462025784767
ADAT1,0.008760377259629,0.977420326173101,0.010610325264534,0.992446483365689,0.010610325264534,0.992446483365689,0.999899522891475
ADAT2,1.54190527629462,1.28714545367757E-06,1.4883849319758,0.001074533301759,1.4883849319758,0.001074533301759,0.016458268405277
ADCK1,-0.58994410388418,0.027436598793969,-0.588829239261353,0.137121395200504,-0.588829239261353,0.137121395200504,0.395827657762998
ADCK2,0.336357571204593,0.090396055056773,0.337938906005588,0.306606874289369,0.337938906005588,0.306606874289369,0.614216410946805
ADCK3,-0.585419338020098,0.028118900340115,-0.584775503711245,0.112875907527676,-0.584775503711245,0.112875907527676,0.352566961201367
ADCK4,-0.123495960382342,0.622744122884181,-0.122175639403108,0.723107352926963,-0.122175639403108,0.723107352926963,0.908306004219843
ADCY3,0.324414305113463,0.261201088038301,0.324669615194433,0.44393374353352,0.324669615194433,0.44393374353352,0.737652918952393
ADCY7,-0.028004142107632,0.915880689581646,-0.027594851628933,0.908994427652005,-0.028004142107632,0.915880689581646,0.984614554757499
ADD1,-0.767806645959071,0.000553205884371,-0.767178050009561,0.008275906628951,-0.767178050009561,0.008275906628951,0.068124001719826
ADD3,1.05080502832672,0.003168434617897,1.0497200222393,0.038269754777489,1.0497200222393,0.038269754777489,0.185035199160908
ADGRE2,-0.677298057441138,0.13382372078546,-0.677020877272059,0.208950770401317,-0.677020877272059,0.208950770401317,0.501478137557594
ADGRE5,-0.825050733213659,0.031993181853705,-0.799388725922594,0.108030609903184,-0.799388725922594,0.108030609903184,0.344462557861857
ADH5,-0.655848200776007,0.000872712353639,-0.655585404919685,0.007331762785108,-0.655585404919685,0.007331762785108,0.062845076611057
ADI1,-1.31975730881441,3.72143155250008E-07,-1.31578336221612,0.000229501029136,-1.31578336221612,0.000229501029136,0.005388248614722
ADIPOR1,1.18929262583477,2.32877069831324E-07,1.19077273857562,0.007014608416233,1.19077273857562,0.007014608416233,0.061062213723447
ADIPOR2,0.257084701073786,0.297227504590618,0.257653206347646,0.556816138866318,0.257653206347646,0.556816138866318,0.817262901858466
ADIRF,-1.26555524680492,0.035847660934638,-0.892376450722525,0.187522772521206,-0.892376450722525,0.187522772521206,0.47228218716308
ADK,-0.163049886850127,0.577461460209384,-0.163019780856352,0.668691217734446,-0.163019780856352,0.668691217734446,0.882398072550911
ADNP,0.263441021060918,0.204190000935258,0.263551284754333,0.377698022086135,0.263551284754333,0.377698022086135,0.686267865013447
ADNP2,0.307375253075355,0.236694607149747,0.308341002223464,0.48750377627085,0.308341002223464,0.48750377627085,0.769737728757018
ADO,0.478179416318429,0.034804596109622,0.478625113755288,0.201266117775148,0.478625113755288,0.201266117775148,0.490898553800009
ADORA2A,0.555592144579482,0.263656044939025,0.506728220707743,0.174997874935163,0.555592144579482,0.263656044939025,0.568920593969393
ADPGK,-0.285894104208799,0.177721683374726,-0.285922007974018,0.359961711276892,-0.285922007974018,0.359961711276892,0.670300581105035
ADPRH,-0.27881853767822,0.275348071462969,-0.277921458535172,0.462891193689583,-0.277921458535172,0.462891193689583,0.751787817054177
ADPRHL2,-0.055139764648558,0.788753745604677,-0.053350520946175,0.84115744897651,-0.053350520946175,0.84115744897651,0.958465601342452
ADPRM,0.166211139112128,0.512067891667819,0.167681391866198,0.723279564609594,0.167681391866198,0.723279564609594,0.908317704076821
ADRBK1,0.060505343970509,0.800408727608789,0.060665758454199,0.898668447351243,0.060665758454199,0.898668447351243,0.980425988283664
ADRBK2,0.703835764874519,0.008966290876677,0.7044333280735,0.05427981401991,0.7044333280735,0.05427981401991,0.232014646903708
ADRM1,-0.084077549431464,0.638617311273296,-0.083844210719871,0.724166763723797,-0.083844210719871,0.724166763723797,0.909076942342704
ADSL,0.038208736815876,0.845442330887125,0.038731013532963,0.916783153239904,0.038731013532963,0.916783153239904,0.985043772651631
ADSS,0.258209112305595,0.26782927472568,0.258414017428353,0.546628583941214,0.258414017428353,0.546628583941214,0.811553584235826
AEBP1,-0.986043124654311,0.036716836249775,-0.983451886585638,0.037444184086201,-0.983451886585638,0.037444184086201,0.182552812600628
AEBP2,0.42326653291302,0.012196999398566,0.409010886914397,0.124173040132737,0.409010886914397,0.124173040132737,0.372490168885005
AEN,-0.590586488079328,0.06829640100725,-0.590212047826436,0.183189533299428,-0.590212047826436,0.183189533299428,0.466505063747789
AES,-0.231293107245077,0.239496535613331,-0.231409542756593,0.375044324160433,-0.231409542756593,0.375044324160433,0.683080328581754
AFF1,0.61380118797053,0.001687088873131,0.614223452060167,0.05262455825579,0.614223452060167,0.05262455825579,0.226823305366498
AFF3,-0.007206569989704,0.994818087290835,-0.007234620807641,0.928478267695303,-0.007206569989704,0.994818087290835,0.999899522891475
AFF4,1.0388894914148,0.00018883258804,1.03919063049815,0.011921908497868,1.03919063049815,0.011921908497868,0.086318106209101
AFG3L2,-0.089062037514575,0.697772974228273,-0.088837203257781,0.792798592999813,-0.088837203257781,0.792798592999813,0.940972942577084
AFMID,-0.551125869892574,0.027109671596724,-0.549993936384076,0.080323287683361,-0.549993936384076,0.080323287683361,0.29160912226849
AFTPH,0.956034047864668,0.00051303225738,0.928626417142637,0.006088098347194,0.928626417142637,0.006088098347194,0.055317424671606
AGA,-0.229206492750887,0.293265098045066,-0.228835393411754,0.441324864181757,-0.228835393411754,0.441324864181757,0.735467869578356
AGAP2,-0.608817716724652,0.003497540660769,-0.608398285163146,0.033141270129418,-0.608398285163146,0.033141270129418,0.168735885035651
AGAP3,0.112035888657215,0.765927837308271,0.113259730905134,0.826689845641384,0.113259730905134,0.826689845641384,0.953844235305333
AGBL5,0.771165667815395,0.000491265838348,0.774184292938766,0.056379714802502,0.774184292938766,0.056379714802502,0.237052748578102
AGFG1,0.455541125147519,0.02300608229889,0.446496330578476,0.06757265415337,0.446496330578476,0.06757265415337,0.26257619098075
AGFG2,-0.653900099453496,0.024487991614113,-0.653366080937332,0.105721585418154,-0.653366080937332,0.105721585418154,0.340193806454599
AGGF1,1.37817843720386,1.36512014815537E-08,1.35649027752934,2.7390478914824E-05,1.35649027752934,2.7390478914824E-05,0.0010910399434
AGK,-0.709484351302902,0.056514541348119,-0.708801997856797,0.173962761896118,-0.708801997856797,0.173962761896118,0.454287041800496
AGL,1.11196771768529,3.45044411039312E-05,1.09510632789672,0.00023400494161,1.09510632789672,0.00023400494161,0.00543422622697
AGMAT,-0.731517623177489,0.120485355569764,-0.729446629280376,0.237729254286529,-0.729446629280376,0.237729254286529,0.539059673184787
AGO1,-0.197454953563281,0.298211903200258,-0.196636066755929,0.461875194656195,-0.196636066755929,0.461875194656195,0.750977663900745
AGO2,-0.298474304122359,0.2955453411506,-0.297955708700509,0.357037001476904,-0.297955708700509,0.357037001476904,0.668109484863041
AGO3,0.651792335845498,0.000704553718705,0.624304381430172,0.057001708663427,0.624304381430172,0.057001708663427,0.238442434743954
AGO4,1.14139368922467,2.98878558725177E-06,1.10960678151523,0.002818929401234,1.10960678151523,0.002818929401234,0.032527664283656
AGPAT1,0.462113933162265,0.041926626801314,0.463743645649958,0.25563397519231,0.463743645649958,0.25563397519231,0.560039018696019
AGPAT3,0.046874227812224,0.857384105879743,0.047050119344853,0.954561091638893,0.047050119344853,0.954561091638893,0.99743222651068
AGPAT5,0.56240640751935,0.029517080688079,0.563182202487069,0.105303163268976,0.563182202487069,0.105303163268976,0.33930140210835
AGPAT6,-0.103833804545213,0.604288535739445,-0.10313954240547,0.698428821539409,-0.10313954240547,0.698428821539409,0.895464396405186
AGPS,0.62059466630043,0.017513100969136,0.567043048494876,0.150580839488744,0.567043048494876,0.150580839488744,0.416908345354461
AGRN,-0.730452553205331,0.345330108700176,-0.729357777232417,0.407699932705506,-0.729357777232417,0.407699932705506,0.710532895598982
AGTPBP1,1.87555804389103,1.10514031518104E-12,1.84346712940467,1.170117287055E-06,1.84346712940467,1.170117287055E-06,0.000109092239241
AHCTF1,1.54902525476586,8.06389567972202E-07,1.48739536060147,0.000864776440668,1.48739536060147,0.000864776440668,0.01404435865787
AHCY,-0.238367154322541,0.282039764687155,-0.238537368803884,0.465306143445256,-0.238537368803884,0.465306143445256,0.752845679271462
AHCYL1,-0.919137250849082,1.95013287490057E-05,-0.91845454264224,0.001079150390184,-0.91845454264224,0.001079150390184,0.016458905351086
AHCYL2,-0.839021512401681,0.003386512396479,-0.830800590573599,0.038045106829521,-0.830800590573599,0.038045106829521,0.184290394191004
AHDC1,-0.102440335636732,0.788990024440222,-0.099489424780631,0.814246424483805,-0.099489424780631,0.814246424483805,0.948479458661707
AHNAK,-0.448559144267977,0.259350449163423,-0.448750937716404,0.362419371116627,-0.448750937716404,0.362419371116627,0.673341173831988
AHSA1,-1.19012034907691,6.23700167669563E-07,-1.18912818126377,3.99224136618278E-05,-1.18912818126377,3.99224136618278E-05,0.001450965463766
AIDA,1.920930235296,5.30837822437957E-06,1.66838295292631,0.033956533984501,1.66838295292631,0.033956533984501,0.17139457286959
AIFM1,-0.715573041974461,0.000560924043586,-0.714387740979674,0.02490797945298,-0.714387740979674,0.02490797945298,0.139636629037923
AIFM2,-0.457765695674559,0.261557349702453,-0.456660010537794,0.42652636372322,-0.456660010537794,0.42652636372322,0.723873921074127
AIM1,0.25201410198493,0.623910332184036,0.253137646639362,0.811827877233163,0.253137646639362,0.811827877233163,0.947910925681435
AIM2,0.910233713324941,0.009264447683684,0.912467213277935,0.046975473328606,0.912467213277935,0.046975473328606,0.210357026171622
AIMP1,0.063401253570127,0.785081631914756,0.06357066257741,0.860556868386327,0.06357066257741,0.860556868386327,0.967402148525047
AIMP2,-0.553842006836768,0.018056015146293,-0.552663367883549,0.07019397887239,-0.552663367883549,0.07019397887239,0.269762512757646
AIP,-0.390453739799601,0.133840262215442,-0.390362128049221,0.293247291095622,-0.390362128049221,0.293247291095622,0.600687732405075
AK2,-1.07025932868511,1.10872260191931E-06,-1.06894855244648,0.000742035952551,-1.06894855244648,0.000742035952551,0.0128295417343
AK3,0.355679117080799,0.239491996855708,0.355534282166961,0.543505338379995,0.355534282166961,0.543505338379995,0.808783215775736
AK6,0.16199852809231,0.493917474500794,0.162335519939768,0.571552387169253,0.162335519939768,0.571552387169253,0.82557758703256
AKAP1,-0.18533812829228,0.318616488313672,-0.184380208534502,0.4465078800288,-0.184380208534502,0.4465078800288,0.739367027165453
AKAP10,0.696338958860514,0.001435312556562,0.697770515372916,0.066748174984537,0.697770515372916,0.066748174984537,0.261345714957716
AKAP11,1.66071444696081,9.87381526492369E-08,1.58905482823155,0.002002772331367,1.58905482823155,0.002002772331367,0.025716236342686
AKAP13,-0.067686158618177,0.818167476265468,-0.067644949091898,0.832686369535273,-0.067644949091898,0.832686369535273,0.955098763523297
AKAP8,-0.300187949417325,0.156675838646153,-0.300195615175938,0.345706076650854,-0.300195615175938,0.345706076650854,0.656800706170981
AKAP8L,-0.562762148875706,0.004599160655632,-0.56257117852433,0.044124577054034,-0.56257117852433,0.044124577054034,0.202246814526971
AKAP9,2.20374015857203,3.00918347291894E-07,2.17505267350002,3.82410459718503E-09,2.20374015857203,3.00918347291894E-07,3.43732517770034E-05
AKIRIN1,0.048505787561183,0.830053546952913,0.049480411894487,0.871662517627153,0.049480411894487,0.871662517627153,0.970818578240825
AKIRIN2,-1.27159576784701,4.98628972227207E-06,-1.26512767496693,0.000991643319489,-1.26512767496693,0.000991643319489,0.015560244451942
AKNA,-0.343078728613456,0.198387487300772,-0.343085612564547,0.385884132575697,-0.343085612564547,0.385884132575697,0.692230654200155
AKR1A1,-0.702678349113574,0.002211145721615,-0.701430166615654,0.026275140808236,-0.701430166615654,0.026275140808236,0.144715737002896
AKR1B1,-1.18710695381149,0.000139011595462,-1.18343636792028,0.000850738206993,-1.18343636792028,0.000850738206993,0.013872747491975
AKR7A2,-0.022553061575737,0.916012493721473,-0.021733314689857,0.9222665729688,-0.021733314689857,0.9222665729688,0.986685658391533
AKT1,0.485502113247791,0.056196436958099,0.486353642230601,0.17773722288057,0.486353642230601,0.17773722288057,0.458927149219268
AKT1S1,-0.25333626786488,0.378384590669096,-0.252500051299785,0.590042002607143,-0.252500051299785,0.590042002607143,0.838189290663962
AKT2,0.001120323320568,0.995886949069728,0.001260442672296,0.962698983058193,0.001120323320568,0.995886949069728,0.999899522891475
ALAD,-0.177452965180844,0.511095724188361,-0.176543411487194,0.623943834556951,-0.176543411487194,0.623943834556951,0.857289766703303
ALAS1,-0.917530575865653,3.78053419037986E-07,-0.917319503001102,0.000206902415334,-0.917319503001102,0.000206902415334,0.005051245684417
ALCAM,0.838393186830841,0.003462261245359,0.83844083449021,0.12193780422156,0.83844083449021,0.12193780422156,0.369087302976321
ALDH16A1,-0.445462974076032,0.114985719100777,-0.445233974480822,0.232981343164674,-0.445233974480822,0.232981343164674,0.533464666516586
ALDH18A1,-0.852041195244993,1.34643809064132E-07,-0.851771479634378,2.45505182510667E-05,-0.851771479634378,2.45505182510667E-05,0.000996425765988
ALDH1B1,-0.588890483301275,0.015825963475909,-0.586646470494195,0.074288322640854,-0.586646470494195,0.074288322640854,0.278413503960741
ALDH2,-0.901658726860611,0.174175867059726,-0.902136265673507,0.252008982592237,-0.902136265673507,0.252008982592237,0.555808172609399
ALDH3A2,-0.177706946389439,0.449445264917303,-0.176514133610051,0.570517550594343,-0.176514133610051,0.570517550594343,0.824994655092393
ALDH4A1,-0.95471391413757,0.002779740759382,-0.941740024898123,0.027264375397785,-0.941740024898123,0.027264375397785,0.148385555781685
ALDH5A1,-0.25128975736977,0.382605514625882,-0.249982787657218,0.501330199508441,-0.249982787657218,0.501330199508441,0.780413109119855
ALDH6A1,-0.71471923668613,0.007249595293341,-0.711307504489771,0.045154790949594,-0.711307504489771,0.045154790949594,0.204924705593467
ALDH9A1,-0.722002815381104,0.002975381223595,-0.718976497262327,0.039841705210114,-0.718976497262327,0.039841705210114,0.189362164474816
ALDOA,-0.862203250963654,5.99570775684268E-07,-0.862255512228158,0.000143446807653,-0.862255512228158,0.000143446807653,0.00396048632461
ALDOC,-0.879762265663479,6.54345870852289E-05,-0.879139407425694,0.001999599913133,-0.879139407425694,0.001999599913133,0.025701151331044
ALG1,-0.296887564681825,0.161241243652181,-0.296194542587477,0.305987959202345,-0.296194542587477,0.305987959202345,0.614039677955248
ALG10,-0.198307052106772,0.457609444941718,-0.095993717363524,0.785613969983089,-0.095993717363524,0.785613969983089,0.93803569336596
ALG10B,1.01273342651603,0.005941902705921,0.845884483291413,0.146072812442993,0.845884483291413,0.146072812442993,0.410791869921651
ALG11,0.853879838380837,0.018056883388888,0.774831759401504,0.084784874862722,0.774831759401504,0.084784874862722,0.300424731474464
ALG12,0.287350118542439,0.25043967909327,0.288108237913315,0.521723280843079,0.288108237913315,0.521723280843079,0.793907951664938
ALG13,0.42634633105576,0.020499221187891,0.414236631811475,0.107996170256883,0.414236631811475,0.107996170256883,0.3444419252665
ALG2,-0.01686011276389,0.946199006293227,-0.016748516335927,0.932229024960186,-0.01686011276389,0.946199006293227,0.994672474464307
ALG3,0.165847423728513,0.501410634399749,0.166297909630918,0.701985506188728,0.166297909630918,0.701985506188728,0.896184314608471
ALG5,0.459673739690578,0.109944054069082,0.460245885245409,0.385046545654939,0.460245885245409,0.385046545654939,0.691610897165495
ALG6,-0.274952165510247,0.251818292216173,-0.274135623917773,0.396312988955325,-0.274135623917773,0.396312988955325,0.701116612367049
ALG8,-0.450303920804431,0.028601987449377,-0.449434215027031,0.080050023082332,-0.449434215027031,0.080050023082332,0.291466660284074
ALG9,-0.019759507754236,0.935569006110263,-0.018596126593878,0.934992120309521,-0.019759507754236,0.935569006110263,0.991489704720999
ALKBH1,-0.481840446686329,0.027283467141017,-0.479914145687438,0.146873877935079,-0.479914145687438,0.146873877935079,0.411872507097255
ALKBH2,0.028659363254513,0.906666058334651,0.029693760142693,0.978891951965134,0.029693760142693,0.978891951965134,0.999899522891475
ALKBH3,-0.3266081947916,0.175192533834632,-0.325767283244206,0.379976834135105,-0.325767283244206,0.379976834135105,0.688754853195585
ALKBH4,-0.409755539922301,0.124186843541401,-0.40819887966007,0.313670246597895,-0.40819887966007,0.313670246597895,0.622022409483433
ALKBH5,0.265878121304899,0.115315642991856,0.266584277637436,0.213349206276157,0.266584277637436,0.213349206276157,0.506885848157643
ALKBH6,0.023297199754411,0.919046117245274,0.024239592929794,0.980748891338902,0.024239592929794,0.980748891338902,0.999899522891475
ALKBH7,1.18285131811384,7.59529892644676E-07,1.12219087181976,0.014558849787793,1.12219087181976,0.014558849787793,0.098742309630862
ALKBH8,1.21953385782679,2.11708075557533E-06,1.19926101149448,0.000143938776245,1.19926101149448,0.000143938776245,0.003965559518565
ALMS1,1.3851110332198,1.34966932597826E-05,1.35830029015063,9.73024095788609E-05,1.35830029015063,9.73024095788609E-05,0.002966570620004
ALOX5,-0.434696284464056,0.557370544607854,-0.434734594019362,0.592257707574288,-0.434734594019362,0.592257707574288,0.838979922319094
ALOX5AP,-0.859500257704953,0.040770914690254,-0.858851435948922,0.120609160011293,-0.858851435948922,0.120609160011293,0.366483040426161
ALPK1,0.515270167725353,0.176081796712475,0.516570194536385,0.336166727582758,0.516570194536385,0.336166727582758,0.646311640922321
ALS2,0.448949338096271,0.002894739849665,0.438701690325987,0.084576041514778,0.438701690325987,0.084576041514778,0.300087110364214
ALYREF,-0.754251928694298,2.65386131797859E-05,-0.753971854818329,0.00202632465685,-0.753971854818329,0.00202632465685,0.025915201824092
AMBRA1,-0.753474245914788,0.000364861584218,-0.75263505307626,0.010766335622481,-0.75263505307626,0.010766335622481,0.08034783881603
AMD1,0.926332414815128,0.000233551591674,0.926162956396626,0.086905733814503,0.926162956396626,0.086905733814503,0.304170068350761
AMDHD2,0.259117470952885,0.389216078499818,0.26139879602192,0.386352041949015,0.259117470952885,0.389216078499818,0.694928402161901
AMER1,-0.480672639348683,0.109484197927129,-0.476814836280304,0.30604403215719,-0.476814836280304,0.30604403215719,0.614039677955248
AMFR,-0.012206762735023,0.943153527478284,-0.01194591376945,0.940445151616707,-0.012206762735023,0.943153527478284,0.993907222912245
AMICA1,-0.906585685532182,0.067011341828842,-0.894984465087319,0.133914867195735,-0.894984465087319,0.133914867195735,0.389060234719875
AMIGO2,0.583677518075023,0.223772051336912,0.584817192271817,0.524380956476787,0.584817192271817,0.524380956476787,0.796350966245319
AMMECR1,0.627011830094723,0.007480997216883,0.627870183728883,0.141938312700345,0.627870183728883,0.141938312700345,0.404200604515857
AMMECR1L,-0.38207016273743,0.082951727471682,-0.381565638205512,0.23923101186559,-0.381565638205512,0.23923101186559,0.540749507846571
AMN1,0.306036071172317,0.357880102127608,0.310888056797834,0.46355060680949,0.310888056797834,0.46355060680949,0.751787817054177
AMPD2,-0.702533678349421,0.01200554462029,-0.701700471316293,0.038512322175222,-0.701700471316293,0.038512322175222,0.185649882767478
AMPD3,-0.477724666017229,0.14605781561219,-0.477483127336565,0.277960219818637,-0.477483127336565,0.277960219818637,0.584734497741429
AMZ2,0.462258940800713,0.079408280200558,0.462923886512323,0.239437473140497,0.462923886512323,0.239437473140497,0.54112111881708
ANAPC1,0.045002847595557,0.81873148106479,0.04513155355221,0.926065362891663,0.04513155355221,0.926065362891663,0.988694461784428
ANAPC11,-0.761035197043377,0.034713690242003,-0.760098382007916,0.079671395388167,-0.760098382007916,0.079671395388167,0.29060919937353
