,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,fold change
RGL1,134.6499,0.1153433,0.8471121,0.1361606,0.8916944,0.9748889,1.08323277814484
RGL2,141.1105,-0.7109577,0.4866263,-1.460993,0.1440173,0.5070353,0.610914462663021
RGL4,23.54201,0.08475814,1.014382,0.08355646,0.9334091,NA,1.06050993772472
RGMA,9.431547,0.5144646,1.503116,0.3422654,0.7321512,NA,1.428463922687
RGMB,137.6988,-0.1661593,1.017107,-0.1633647,0.8702313,0.9683066,0.891212084299687
RGP1,181.2172,0.9049549,0.3190271,2.836608,0.004559552,0.08037281,1.87248595828688
RGPD3,69.13653,-2.243283,1.235959,-1.815014,0.06952171,0.3564932,0.211205161897096
RGPD4,63.14447,-1.250327,0.9675755,-1.292226,0.1962787,0.584472,0.420352920002042
RGS1,1236.81,-0.3284311,1.124174,-0.2921533,0.7701694,0.9447883,0.796402083240892
RGS10,1123.45,-0.1419713,0.6190437,-0.2293397,0.8186049,0.9550878,0.906279967009101
RGS12,410.9954,0.2872732,2.693553,0.1066522,NA,NA,1.22033157991139
RGS13,23.15658,-3.201913,3.025724,-1.05823,NA,NA,0.108674623306917
RGS14,565.7541,0.4503713,0.7646006,0.5890282,0.5558424,0.8641748,1.36639187369896
RGS16,315.4881,0.6038705,1.048515,0.5759291,0.5646631,0.8673292,1.51978843017865
RGS19,231.9075,-0.9927244,0.3803685,-2.609902,0.009056822,0.1180707,0.502527899632699
RGS2,589.6226,0.1299265,1.868954,0.06951832,0.944577,0.9878781,1.09423795244621
RGS3,500.6196,0.5985217,1.039684,0.5756765,0.5648338,0.8673292,1.51416423830696
RGS9,17.77617,0.9115052,1.007404,0.9048056,0.3655684,NA,1.88100697688052
RHBDD1,308.9478,0.1491398,0.4558717,0.3271529,0.7435522,0.9381955,1.10890809378223
RHBDD2,198.4726,-0.3363977,0.6362353,-0.5287316,0.5969916,0.8829846,0.792016449904592
RHBDD3,77.6176,-1.036903,0.5968996,-1.737149,0.08236094,0.3874785,0.487372582974577
RHBDF1,52.16905,-0.2238986,1.147841,-0.1950606,0.8453455,0.9624325,0.856248463961131
RHBDF2,736.6056,0.3537278,0.4286697,0.8251756,0.4092719,0.7819922,1.27785824098454
RHBG,7.371207,-0.2548973,1.392977,-0.1829875,0.8548079,NA,0.838046789923947
RHD,3.905169,-1.981586,2.21288,-0.8954783,0.3705315,NA,0.253211353685591
RHEB,173.284,0.1769087,0.6984092,0.2533024,0.8000346,0.9533279,1.13045902451032
RHEBL1,117.8614,-0.06183713,0.5285261,-0.1169992,0.9068607,0.9783774,0.958043368394156
RHNO1,258.8743,-0.232313,0.6000401,-0.3871624,0.698636,0.9240777,0.851269000589596
RHO,2.437316,-0.7440101,2.183137,-0.3407987,0.7332551,NA,0.597077413511153
RHOA,8640.308,0.678218,0.2291437,2.959794,0.003078452,0.06298611,1.60016203261883
RHOB,126.2577,0.8884436,0.756737,1.174045,0.2403768,0.6359071,1.85117796894298
RHOBTB2,280.1443,0.1242311,0.7414203,0.1675583,0.8669308,0.9683066,1.08992668956881
RHOBTB3,22.9827,0.3781873,1.685115,0.2244282,0.8224241,NA,1.29970778797282
RHOC,608.3528,1.083323,0.6929312,1.563391,0.1179606,0.4569277,2.1189110119199
RHOD,21.60802,-1.442881,1.758404,-0.8205627,0.4118954,NA,0.36783202565871
RHOF,3609.296,-0.7301912,0.6287855,-1.161272,0.2455311,0.6426185,0.602824016440385
RHOG,1811.758,0.0497792,0.6743602,0.07381693,0.9411561,0.9869469,1.0351064918808
RHOH,948.3383,0.421908,0.5624632,0.7501078,0.4531898,0.8110664,1.33969816776709
RHOJ,4.53588,0.8638651,1.49289,0.5786527,0.5628235,NA,1.81990746874827
RHOQ,305.4405,-2.13296,0.5523714,-3.86146,0.0001127116,0.008185087,0.227989612506597
RHOT1,256.6855,-1.098752,0.3368464,-3.261878,0.001106767,0.03298551,0.466920229380611
RHOT2,633.1657,0.1683222,0.4709784,0.3573884,0.7208011,0.9319765,1.12375084455683
RHOU,36.58612,-1.126693,1.248338,-0.9025545,0.3667624,NA,0.457964285893624
RHOV,12.29391,-1.714744,2.019123,-0.8492519,0.3957412,NA,0.304656621123485
RHPN1,11.13152,0.3935779,1.873638,0.2100608,0.8336202,NA,1.31364722739573
RHPN2,50.80576,0.5742321,1.301926,0.4410636,0.659167,0.9084829,1.48888476687797
RIBC2,7.232407,1.18629,2.280565,0.5201736,0.6029426,NA,2.27566784787093
RIC1,745.2483,-1.163684,0.5409124,-2.151335,0.03144974,0.2306613,0.446371245736358
RIC3,116.8811,-1.75389,0.7883258,-2.224829,0.02609272,0.2103738,0.296501231080066
RIC8A,1201.845,0.2507121,0.3095228,0.8099954,0.4179428,0.7883348,1.189794240758
RIC8B,103.5585,-0.3194868,0.5724711,-0.5580838,0.5767872,0.8743588,0.801354887365561
RICTOR,393.4988,-1.981128,0.5516313,-3.591399,0.000328908,0.01621142,0.253291751279521
RIF1,1112.262,-2.082616,0.6536745,-3.186014,0.001442475,0.03914422,0.236085935068771
RILP,35.39447,0.1271562,0.7665941,0.1658716,0.868258,NA,1.09213878476271
RILPL1,40.67566,0.3575733,0.834551,0.4284619,0.6683149,NA,1.28126891245806
RILPL2,610.429,0.0983474,0.5011942,0.1962261,0.8444332,0.9618684,1.07054645426115
RIMBP3,6.254174,-0.3750811,1.51385,-0.2477663,0.8043152,NA,0.771062066820394
RIMKLB,83.12197,-0.4094141,2.961241,-0.1382576,0.8900368,0.9741095,0.752929087369828
RIMS3,281.407,0.7653411,0.7332144,1.043816,0.2965704,0.6973033,1.69977183208142
RIN1,7.566531,0.306949,1.185208,0.2589833,0.7956481,NA,1.23708874620079
RIN2,119.8775,0.6427394,0.868254,0.7402665,0.4591383,0.8150515,1.56129093727224
RIN3,1002.823,0.1240136,0.6259016,0.198136,0.8429387,0.9615468,1.08976238513876
RING1,487.3541,0.04073827,0.3268099,0.1246543,0.9007972,0.9767635,1.02864007774477
RINL,674.923,0.3053479,0.404378,0.7551052,0.4501859,0.8085358,1.23571658919466
RINT1,304.1482,-0.3591049,0.4292144,-0.8366564,0.4027857,0.7778418,0.77964815144501
RIOK1,463.4927,-0.5660681,0.4242982,-1.334128,0.1821619,0.5616041,0.675455157787315
RIOK2,363.4078,-1.080101,0.4274713,-2.526722,0.01151325,0.1338496,0.472995708783833
RIOK3,902.6479,-0.4212811,0.5350351,-0.7873897,0.4310538,0.7962603,0.746761212683082
RIPK1,405.3575,0.06844102,0.3996074,0.1712707,0.8640109,0.9675241,1.04858296971177
RIPK2,1017.713,-0.2968427,0.8831174,-0.3361305,0.7367725,0.9379437,0.814031935803958
RIPK3,106.8316,0.9185899,0.5391585,1.703747,0.08842827,0.3995935,1.89026683051993
RIT1,190.985,0.1120117,0.5416989,0.2067786,0.8361828,0.9593075,1.08073416656555
RITA1,112.6473,-1.193483,0.5946976,-2.006873,0.04476316,0.2826691,0.437245972328304
RLF,431.7078,-1.845712,0.3576763,-5.160286,2.465725E-07,0.0001495679,0.278218064270233
RLIM,626.3648,-0.66489,0.3848837,-1.727509,0.08407629,0.3902238,0.63073679385962
RLN2,17.84724,1.050334,1.288152,0.8153808,0.4148543,NA,2.07100925393791
RLTPR,929.9823,0.1287904,0.4247624,0.3032058,0.761733,0.9435424,1.09337659620326
RMDN1,402.4041,-0.07565103,0.3563601,-0.2122882,0.8318822,0.9586678,0.948913817841465
RMDN2,32.76731,-1.303196,0.7194511,-1.811375,0.07008286,NA,0.405227503271756
RMDN3,407.062,0.03081863,0.3933728,0.0783446,0.9375539,0.985129,1.02159164411955
RMI1,126.955,-1.146725,0.731779,-1.567037,0.1171059,0.4566139,0.451649338224243
RMI2,231.7499,1.249556,0.7988912,1.564113,0.117791,0.4569277,2.37768236817287
RMND1,152.6737,-0.1114192,0.307563,-0.3622645,0.7171544,0.9307162,0.925677011978107
RMND5A,922.494,-0.07338998,0.3453927,-0.2124827,0.8317304,0.9586678,0.950402159934152
RMND5B,365.4267,0.09477947,0.3302289,0.2870115,0.7741035,0.9459391,1.06790215631665
RNASE4,11.89509,0.1516048,1.314458,0.1153364,0.9081785,NA,1.11080440236333
RNASE6,124.5278,0.9308599,1.144307,0.8134702,0.4159485,0.7873424,1.90641195007502
RNASEH1,195.6618,-0.8749193,0.4666911,-1.874729,0.06083005,0.332886,0.545284367038917
RNASEH2A,412.7412,0.5473935,0.7318094,0.7480001,0.4544601,0.8111905,1.46144293774192
RNASEH2B,335.4008,-0.4546171,0.5410893,-0.8401887,0.4008026,0.7760189,0.729703814233029
RNASEH2C,465.5345,-0.3434836,0.6017775,-0.5707817,0.5681476,0.8694678,0.78813594189462
RNASEK,827.4094,0.3303273,0.4755951,0.6945556,0.4873338,0.832876,1.25729858181667
RNASEL,130.9595,-0.1438748,0.8939189,-0.1609484,0.8721341,0.9687039,0.905085004586163
RNASET2,224.3808,0.6405561,1.065776,0.601023,0.5478246,0.86173,1.55892994733185
RND1,35.52495,0.9144081,1.148282,0.7963269,0.425842,NA,1.88479563088985
RND2,17.76354,0.7011742,1.170712,0.59893,0.5492196,NA,1.62582750467333
RND3,16.91678,2.749289,1.264169,2.174779,0.02964666,NA,6.72385680283746
RNF10,1905.006,-1.201601,0.3665791,-3.277878,0.001045906,0.03239021,0.434792512124568
RNF103,295.1465,-0.8180204,0.3361059,-2.433818,0.01494052,0.1548409,0.567219721809551
RNF11,441.7064,-0.7749005,0.7246832,-1.069296,0.2849365,0.6837434,0.584428929869571
RNF111,692.2945,-0.2057059,0.4716527,-0.4361385,0.6627362,0.9103568,0.867114310727366
RNF113A,230.1838,0.2608959,0.356834,0.7311408,0.4646931,0.8191311,1.1982225585284
RNF114,1043.887,0.518009,0.4622231,1.120691,0.2624196,0.6600252,1.43197767431487
RNF115,345.0176,0.4959607,0.2430771,2.040344,0.04131612,0.2706809,1.41025954352628
RNF121,352.6098,0.6639908,0.3989942,1.664162,0.09608013,0.4152057,1.58445951779217
RNF122,84.86838,0.9492804,0.9511486,0.9980358,0.318262,0.7150147,1.93090930185213
RNF123,406.9718,0.01928133,0.2759304,0.0698775,0.9442912,0.9877795,1.01345450765838
RNF125,467.9999,-0.1180931,1.663969,-0.0709707,0.9434211,0.9877795,0.921404724188149
RNF126,627.5459,0.2726723,0.4856084,0.5615065,0.5744523,0.8731946,1.20804341201063
RNF13,350.1395,-0.4977781,0.4959407,-1.003705,0.3155209,0.7125825,0.708196638001881
RNF130,504.0107,-0.1808121,0.5500574,-0.3287149,0.7423712,0.9381955,0.882206258335919
RNF135,228.9921,-0.3244833,0.5437725,-0.5967263,0.5506902,0.86173,0.798584347449033
RNF138,449.0626,-0.5550951,0.6808388,-0.8153106,0.4148945,0.7871329,0.680612191974474
RNF139,431.1128,-0.8360795,0.4696339,-1.780279,0.07503031,0.3709073,0.560163738311269
RNF14,527.795,-0.04930648,0.3054169,-0.1614399,0.8717469,0.9684801,0.966400777185234
RNF141,247.8492,-0.7861324,0.4508239,-1.743768,0.08119949,0.3846463,0.579896606141075
RNF144B,736.6904,-0.09933571,1.179412,-0.08422479,0.9328777,0.9842332,0.933462706192364
RNF145,1251.636,-0.02694124,0.4583903,-0.05877358,0.9531325,0.9911962,0.981499038836005
RNF146,433.9018,-0.5422013,0.4760273,-1.139013,0.2546977,0.6530247,0.686722291306166
RNF149,202.3342,0.05132263,0.6343587,0.08090475,0.9355177,0.9843596,1.03621446636988
RNF157,392.4669,-0.1715209,2.120024,-0.08090519,0.9355174,0.9843596,0.887906150239786
RNF166,72.64612,-0.09008625,0.6610044,-0.1362869,0.8915945,0.9748831,0.939466582517232
RNF167,599.7397,0.07368124,0.4278971,0.1721938,0.8632852,0.967367,1.05239860407879
RNF168,535.0017,-0.9468439,0.6088548,-1.555122,0.1199169,0.4612395,0.518766095880416
RNF169,410.2295,-0.1628308,0.3327689,-0.4893211,0.6246144,0.8952954,0.893270609436004
RNF170,118.0556,-1.046052,0.6054307,-1.727781,0.08402747,0.3902238,0.484291638658764
RNF180,5.502794,-1.720454,1.58101,-1.088199,0.2765072,NA,0.303453212738409
RNF181,831.6026,0.9698023,0.2941053,3.297467,0.0009756131,0.03114713,1.95857218345718
RNF185,300.4468,1.334464,0.4223495,3.159619,0.001579754,0.04134626,2.52181772050311
RNF187,618.2681,0.5082044,0.3223235,1.57669,0.1148668,0.4538322,1.42227890376955
RNF19A,1375.623,-0.9567375,0.820679,-1.165788,0.2437003,0.6403074,0.515220713275553
RNF19B,1544.92,0.4642074,0.5198944,0.8928878,0.3719173,0.7558781,1.37955923124885
RNF2,381.5259,-0.1385192,0.588995,-0.235179,0.8140698,0.954672,0.908451122390912
RNF20,829.6563,-0.07961942,0.4426483,-0.1798706,0.8572541,0.9652768,0.946307247717815
RNF207,14.5308,-0.826052,1.131226,-0.7302274,0.4652512,NA,0.564070737191708
RNF208,45.50353,-2.096263,1.207035,-1.736705,0.08243928,0.3874785,0.233863237839332
RNF213,4655.8,0.8956334,0.5609236,1.596712,0.1103299,0.4452842,1.86042650653086
RNF214,351.1481,0.3866188,0.2933851,1.317786,0.1875753,0.5705829,1.3073258711815
RNF215,59.27189,-0.2027039,0.3889275,-0.5211869,0.6022366,0.8864207,0.86892050485996
RNF216,1163.36,0.1595968,0.3414501,0.467409,0.6402073,0.900446,1.1169749257083
RNF217,10.19205,-1.23988,1.615161,-0.7676508,0.4426947,NA,0.423407872793416
RNF219,248.0337,-1.528689,0.3317991,-4.607273,4.079851E-06,0.001026132,0.346592177810686
RNF220,1129.424,0.4360877,0.2935595,1.485517,0.1374068,0.4957801,1.3529304718515
RNF24,71.4931,1.091729,0.7278916,1.499851,0.133653,0.4880416,2.13129308628815
RNF25,205.4826,0.4697399,0.3641864,1.289834,0.1971084,0.5850085,1.38485977258376
RNF26,188.4828,-1.05906,0.6380402,-1.659864,0.09694175,0.4172218,0.479944669766704
RNF31,836.3729,0.2777214,0.3647468,0.7614088,0.4464129,0.8061102,1.2122786923427
RNF32,18.71653,-1.154751,0.9617804,-1.200639,0.2298914,NA,0.449143699102164
RNF34,796.7873,0.2300637,0.3916294,0.5874526,0.5568998,0.8641748,1.17288673511422
RNF38,508.8972,-0.8084593,0.4562003,-1.772159,0.07636824,0.3737877,0.570991312263212
RNF4,1387.112,0.6878382,0.3671118,1.873648,0.060979,0.332886,1.61086791117493
RNF40,1183.687,0.7224464,0.282335,2.558827,0.01050259,0.1268182,1.64997755578542
RNF41,573.7357,0.356014,0.2419741,1.47129,0.1412128,0.5044893,1.27988483386394
RNF43,17.20828,-0.6867916,1.575082,-0.4360354,0.662811,NA,0.621233872807235
RNF44,663.7217,0.1468083,0.3536304,0.4151462,0.6780349,0.9153832,1.10711746502167
RNF6,628.0652,-1.47546,0.4134779,-3.568413,0.0003591494,0.01706704,0.359618713119994
RNF7,220.6688,-0.007142275,0.4208226,-0.01697218,0.9864588,0.9978088,0.995061586480187
RNF8,263.3477,-0.334828,0.3718078,-0.9005405,0.3678327,0.7524954,0.792878659012037
RNFT1,205.8608,-0.4567342,0.4941985,-0.9241918,0.3553865,0.7462901,0.728633786994423
RNFT2,63.44755,0.1945659,0.6478009,0.3003483,0.7639115,0.9437155,1.14437977041892
RNGTT,518.2734,-0.5452022,0.4010868,-1.359312,0.1740477,0.549897,0.685295348627889
RNH1,1250.895,0.7393642,0.5638934,1.311177,0.1897979,0.5739578,1.66943994955799
RNLS,51.78881,-0.01579725,0.5447532,-0.02899891,0.9768655,0.9954972,0.989109911759677
RNMT,665.6277,-0.5722162,0.4503293,-1.270662,0.203849,0.5943147,0.672582804511559
RNMTL1,246.6461,0.4829968,0.2983775,1.618744,0.1055024,0.433875,1.39764387177432
RNPC3,166.9759,-1.879141,0.431926,-4.350609,1.357602E-05,0.001999941,0.271845527931826
RNPEP,739.0953,0.7042265,0.5038121,1.397796,0.1621744,0.5348072,1.62927089806799
RNPEPL1,811.15,-0.758962,0.4812037,-1.577216,0.1147459,0.4538322,0.590921337889655
RNPS1,2040.785,0.3241612,0.3672076,0.8827736,0.3773586,0.7592631,1.25193633635326
ROBO3,3.612012,0.4712727,1.981084,0.2378863,0.8119693,NA,1.3863319070566
ROCK1,1381.156,-2.012341,0.5060898,-3.976252,7.000987E-05,0.005822111,0.247870588277467
ROCK2,470.1898,-1.646168,0.4869624,-3.380482,0.0007235874,0.02537971,0.319487634706363
ROGDI,44.98927,-0.9531098,1.15687,-0.8238694,0.4100138,0.7829008,0.516517881430228
ROM1,22.45372,-0.635121,0.8658227,-0.7335463,0.4632253,NA,0.643886809182706
ROMO1,146.5125,0.9479825,0.4111434,2.305722,0.02112617,0.1867283,1.92917296801229
ROR1,861.2948,-0.7524884,1.156374,-0.650731,0.5152202,0.8447663,0.593578852940338
ROR2,4.523303,-1.348573,2.276205,-0.5924657,0.5535388,NA,0.392680265227372
RORA,80.16603,-1.142516,1.429522,-0.7992295,0.4241574,0.7922692,0.452968929503163
RORB,15.54127,1.395214,1.301275,1.072189,0.283635,NA,2.63027564945903
RORC,8.1326,1.088864,1.239119,0.8787399,0.3795423,NA,2.12706482215316
RP2,233.4764,-0.1049077,0.6697341,-0.1566409,0.8755279,0.9693273,0.929864431097654
RP9,154.7346,-0.06875087,0.542901,-0.1266361,0.8992284,0.9762912,0.953463178676937
RPA1,2935.338,0.6735739,0.3333118,2.020852,0.04329509,0.2779943,1.59501932106492
RPA2,922.3535,0.6452128,0.4120205,1.565973,0.117355,0.4566659,1.56396995750336
RPA3,572.5533,0.8742903,0.5954771,1.468218,0.142045,0.5051762,1.83310611100232
RPAIN,453.9994,0.6517306,0.3401032,1.916273,0.05533033,0.3166058,1.57105163742104
RPAP1,538.0495,0.2886466,0.3036674,0.9505354,0.3418403,0.7373119,1.22149385007148
RPAP2,199.6713,-1.132554,0.5092924,-2.22378,0.02616326,0.2103973,0.456107563720712
RPAP3,987.4984,-1.09794,0.5156115,-2.129394,0.03322166,0.2379052,0.467183102636592
RPE,258.9971,-0.2117187,0.6691989,-0.3163764,0.7517168,0.9399537,0.863507910921187
RPEL1,14.56865,0.2428284,1.030444,0.235654,0.8137012,NA,1.18331026565897
RPF1,477.5317,-0.1099382,0.2793506,-0.3935493,0.6939138,0.922713,0.926627754526095
RPF2,288.2756,-0.2659506,0.4523722,-0.5879022,0.5565979,0.8641748,0.831650574826173
RPGR,87.17181,-1.668776,0.7785819,-2.143354,0.03208471,0.2336565,0.314520073117328
RPGRIP1L,75.65003,-0.5161257,0.4582682,-1.126253,0.2600586,0.6566099,0.699247114292484
RPH3AL,15.11003,0.08023939,1.20357,0.0666678,0.9468462,NA,1.05719344876371
RPIA,534.8022,0.4435638,0.3205603,1.383714,0.1664461,0.5405959,1.35995960536378
RPL10,4725.664,-1.423007,1.077699,-1.320412,0.1866974,0.5687514,0.372934197180465
RPL10A,7432.284,-0.9728722,0.629593,-1.54524,0.1222882,0.4666541,0.50949072914297
RPL10L,36.69188,2.218176,0.8983791,2.469086,0.01354585,NA,4.65304777503084
RPL11,14218.74,-0.9984729,0.6040686,-1.652913,0.09834855,0.4201622,0.500529532736815
RPL12,6386.344,-1.087913,0.911923,-1.192988,0.2328741,0.6272445,0.470441422309177
RPL13,16951.43,-1.718203,0.822038,-2.090174,0.03660215,0.2519635,0.303927052552456
RPL13A,13474.5,-1.696783,0.5309386,-3.195817,0.001394354,0.03813945,0.308473187321548
RPL14,4776.894,-0.6846125,0.5426564,-1.261595,0.2070946,0.5988671,0.622172916452134
RPL15,9657.349,-0.618094,0.833558,-0.7415129,0.4583825,0.8144944,0.65153112224437
RPL17,125.6666,0.4710333,1.09847,0.4288086,0.6680625,0.9133711,1.38610187900907
RPL18,7668.686,-0.9805703,0.4751467,-2.063721,0.03904418,0.2619542,0.506779369478481
RPL18A,5012.419,-2.767613,0.9848284,-2.810249,0.004950317,0.0843763,0.146847132562419
RPL19,9563.341,-0.6953608,0.5946072,-1.169446,0.2422241,0.6389908,0.617554856497883
RPL22,3711.716,-0.2551797,0.6287498,-0.4058524,0.684851,0.9180564,0.837882762707266
RPL22L1,1123.256,0.5828614,0.5067798,1.150128,0.2500913,0.6482541,1.49781703193126
RPL23,8570.824,-0.4203039,0.4523921,-0.9290701,0.3528528,0.7448132,0.747267197823929
RPL23A,4412.142,-1.131466,0.9428851,-1.200005,0.2301375,0.6237227,0.456451664298065
RPL24,3184.268,-0.2366037,0.6490055,-0.3645635,0.7154373,0.9303759,0.848741013944442
RPL26,5620.136,-1.178798,0.727336,-1.620706,0.1050807,0.4338553,0.441719369071237
RPL26L1,118.7673,0.4846545,0.6809084,0.7117763,0.4766033,0.8278143,1.39925072961302
RPL27,4871.641,-0.2401024,0.4255612,-0.5642019,0.5726167,0.8724621,0.846685213976898
RPL27A,8014.434,-0.9835999,0.7623212,-1.29027,0.196957,0.5850085,0.505716270356262
RPL28,11225.07,-1.164112,0.6707536,-1.735529,0.08264711,0.3879873,0.446238841761914
RPL29,2688.411,-1.033788,0.6693873,-1.54438,0.1224964,0.4669806,0.488426032046892
RPL3,27279.29,-1.786229,0.5364713,-3.32959,0.0008697397,0.02883844,0.289928889356904
RPL30,4070.308,-0.6205501,0.4965742,-1.249662,0.211423,0.6027629,0.650422874018909
RPL31,5385.27,-1.159697,0.6387547,-1.815559,0.06943804,0.3564187,0.44760653352637
RPL32,6110.112,-0.3826521,0.5391075,-0.7097881,0.4778356,0.8280628,0.767026272780564
RPL34,3572.016,-1.514945,0.677251,-2.236903,0.02529268,0.206247,0.349909805789271
RPL35,6910.84,-1.101337,0.6915516,-1.59256,0.111259,0.446949,0.466084357576914
RPL35A,4968.699,-0.1056027,0.554709,-0.190375,0.8490153,0.9631991,0.92941658860597
RPL36,6041.151,-1.48679,0.6452775,-2.30411,0.02121647,0.1869951,0.356805559590863
RPL36A,36.50655,-4.912672,1.582706,-3.103969,0.00190943,NA,0.033200021820505
RPL36AL,1059.278,-0.4705149,0.5177188,-0.9088234,0.3634434,0.7511079,0.721706973501413
RPL37,5490.551,-1.079651,0.6382691,-1.691529,0.09073584,0.4054856,0.473143266834394
RPL37A,6110.424,-1.431381,0.5684959,-2.517839,0.01180772,0.1360461,0.370775802690567
RPL38,4331.575,-0.1435148,0.5641537,-0.2543895,0.7991946,0.9530814,0.905310881329714
RPL39,1873.202,0.05598022,0.5330862,0.1050116,0.9163666,0.9807548,1.03956518216984
RPL39L,147.3086,0.6845149,0.632246,1.082672,0.2789541,0.6766596,1.60716148948665
RPL4,21156.68,-0.7460818,0.6580164,-1.133835,0.2568639,0.6538586,0.596220629831473
RPL41,3329.973,-0.4483801,0.9369717,-0.4785418,0.6322646,0.8969691,0.732865268630511
RPL5,9106.048,-1.206266,0.6950751,-1.735446,0.08266176,0.3879873,0.433388867386155
RPL6,5748.935,-1.469596,0.7188235,-2.044447,0.04090945,0.2688695,0.361083399436163
RPL7,2535.094,-1.492405,1.261809,-1.182751,0.2369079,0.6310384,0.355419563623138
RPL7A,10544.85,-1.241023,0.9341836,-1.328458,0.184027,0.564116,0.423072553460786
RPL7L1,579.261,0.5717984,0.4423278,1.292703,0.1961138,0.5841495,1.48637526611032
RPL8,14766.28,-1.33748,0.4840258,-2.763242,0.005723035,0.09010067,0.395711253684199
RPL9,4930.005,-1.543604,1.222566,-1.262593,0.2067353,0.5982199,0.343027465560681
RPLP0,23693.83,-2.268908,0.8252852,-2.749241,0.005973353,0.0920041,0.207486877318476
RPLP1,17584.76,-1.599317,0.7384289,-2.165837,0.03032361,0.2273974,0.330033184867934
RPLP2,14569.29,-1.024168,0.5805842,-1.764031,0.07772684,0.3764768,0.491693776565208
RPN1,2632.203,0.3731215,0.2742688,1.360423,0.1736962,0.549897,1.29515206857865
RPN2,3663.89,0.7901314,0.1794236,4.403721,1.0641E-05,0.001674271,1.72923195309356
RPP14,182.1963,0.1112129,0.3541622,0.3140169,0.7535082,0.9404717,1.08013594485133
RPP25,50.86665,-0.2015398,1.77059,-0.1138263,0.9093755,0.9783774,0.869621913356517
RPP25L,121.9424,1.332112,0.3571359,3.729988,0.0001914892,0.01161551,2.51770979548902
RPP30,485.9955,0.3587133,0.3586912,1.000062,0.3172807,0.7141279,1.2822817556185
RPP38,178.623,0.2329389,0.4798219,0.4854696,0.6273432,0.8958891,1.17522655500194
RPP40,25.39315,0.4519434,0.8014815,0.563885,0.5728324,NA,1.36788163793896
RPRD1A,327.6369,-0.5462829,0.4216454,-1.295598,0.195114,0.582855,0.684782196959548
RPRD1B,475.74,0.9679474,0.3451495,2.804429,0.005040574,0.08509608,1.95605562870282
RPRD2,955.8896,0.2875349,0.2554964,1.125397,0.2604207,0.6566099,1.22055296401034
RPRML,2.190173,1.436766,1.93743,0.741583,0.45834,NA,2.70713343508733
RPS10,174.6257,-1.377254,1.11935,-1.230406,0.2185451,0.6114045,0.384950806949655
RPS11,16149.71,-1.507297,0.5575859,-2.703256,0.00686639,0.09929964,0.351769669414885
RPS12,7769.803,-2.318505,0.8219539,-2.820724,0.004791546,0.08291178,0.200475105134111
RPS13,2892.164,-0.1873368,0.4959409,-0.3777402,0.7056236,0.9268188,0.878225420849971
RPS14,12886.31,-0.6313692,0.6375009,-0.9903816,0.3219876,0.7189988,0.645563447907807
RPS15,2816.741,-0.630333,0.7881959,-0.7997162,0.4238752,0.7919916,0.646027283375557
RPS15A,5938.494,-0.1219765,0.6417017,-0.1900829,0.8492442,0.9631991,0.918927851735006
RPS16,8953.582,-1.043233,0.5071033,-2.05724,0.03966315,0.264216,0.485238860882156
RPS17,1524.487,-2.696706,1.482823,-1.818629,0.06896802,0.3555991,0.15424482584728
RPS18,11323.71,-1.272228,0.7567727,-1.681123,0.09273908,0.4090357,0.414019894803953
RPS19,8808.013,-1.553266,0.6476747,-2.39822,0.01647497,0.1627787,0.340737821760108
RPS19BP1,734.0221,-1.112492,0.6464708,-1.72087,0.08527438,0.39184,0.46249446336894
RPS2,15386.72,-2.504186,0.7991036,-3.133744,0.001725915,0.04309354,0.176264518626307
RPS20,3685.673,-0.7342888,0.8054101,-0.9116955,0.361929,0.7510992,0.601114280803053
RPS21,7754.343,-0.2965087,0.7540176,-0.3932384,0.6941434,0.9227803,0.814220415097003
RPS23,9256.519,-1.224662,0.5438975,-2.251642,0.02434492,0.2008944,0.427897750587158
RPS24,6424.248,-0.8577187,0.6318391,-1.357495,0.1746239,0.5506793,0.551824455534583
RPS25,7637.286,-0.7136831,0.6415467,-1.112441,0.2659484,0.6626676,0.609761471522355
RPS26,1297.448,0.7293783,1.383794,0.527086,0.5981339,0.8836823,1.6579244889278
RPS27,1892.768,-1.652529,0.8297046,-1.991708,0.04640311,0.2873927,0.31808207973165
RPS27A,3015.154,-1.029928,0.9191556,-1.120516,0.2624941,0.6600252,0.489734589170369
RPS27L,1249.552,1.262352,0.6830605,1.848082,0.06459043,0.3449283,2.39886505000993
RPS28,900.4051,-0.9547494,1.021806,-0.9343746,0.3501107,0.7436388,0.515931200501633
RPS29,8123.887,-0.4216255,0.8600829,-0.490215,NA,NA,0.746582967205509
RPS3,13300.13,-1.164876,0.5917045,-1.968679,0.04898998,0.2974572,0.446002592097149
RPS3A,4618.358,-0.8841007,1.113831,-0.7937474,0.4273425,0.7946606,0.541825162748865
RPS4X,16371.65,-0.6371422,0.5946407,-1.071474,0.2839563,0.6827132,0.642985362399412
RPS4Y1,482.8486,-0.5301662,3.458499,-0.1532937,0.8781667,0.9705889,0.692474955610384
RPS4Y2,15.02344,-1.981564,2.765966,-0.7164096,0.4737385,NA,0.253215214995221
RPS5,9445.336,-1.477127,0.7105783,-2.078768,0.0376387,0.255517,0.359203422177606
RPS6,20169.73,-1.98737,0.7147324,-2.78058,0.005426193,0.08811796,0.252198220286843
