,GPB.vs.GPA.Gene,GPB.vs.GPA.mRNA_logFC,GPB.vs.GPA.mRNA_FDR,GPB.vs.GPA.Change_type,GPB.vs.GPA.P.value,GPB.vs.GPA.FDR,GPB.vs.GPA.Direction
5800,RPS27A,1.23368771860485,0.026521171593063,both,0.057904060863528,0.429485619578154,-1
5801,RPS27L,-0.081878443794235,0.99918644099924,translational_only,0.210821374531225,0.758742449589043,1
5802,RPS28,1.22183087136974,0.133573537108634,translational_only,0.499498019718777,0.93997295070722,-1
5803,RPS29,-0.106728329209667,0.980957547425396,translational_only,0.075252803882121,0.488152753789068,1
5804,RPS3,0.27838147682697,0.830456544177411,translational_only,0.499853202939095,0.93997295070722,-1
5805,RPS3A,1.24612287279295,0.041104432841585,both,0.719179377276183,0.984436711240199,-1
5806,RPS4X,0.069223376444969,0.983848517261267,translational_only,0.736652254532908,0.984436711240199,1
5807,RPS5,0.053217730852252,0.990482536267075,translational_only,0.009443199918402,0.139554795771443,-1
5808,RPS6,0.464494458109431,0.625672735021092,translational_only,0.316812816846116,0.858930337166279,-1
5809,RPS6KA1,-0.591391570643531,0.627200018595694,translational_only,0.832771180799597,0.993749382864656,1
5810,RPS6KA3,0.778719677429935,0.325073716514306,translational_only,0.312456417873617,0.856426911312549,-1
5811,RPS6KA4,-0.830670469897528,0.633683289545759,translational_only,0.630039104756714,0.970886938777152,-1
5812,RPS6KA5,-0.264077522614764,0.969165012827275,translational_only,0.444205522767934,0.922370477993707,-1
5813,RPS6KB1,0.986903261028785,0.194964790336583,translational_only,0.173626840216785,0.709873638712108,-1
5814,RPS6KB2,-0.68666989151354,0.57588350621738,translational_only,0.267590313845583,0.813903892407026,-1
5815,RPS6KC1,0.136465957679127,0.964501680143242,translational_only,0.734556924480251,0.984436711240199,-1
5816,RPS7,1.34832718601241,0.016038168638802,both,0.006199614579295,0.10677935217286,-1
5817,RPS8,0.39196173367788,0.706280110525852,translational_only,0.405256875921279,0.906174306917538,-1
5818,RPS9,0.194240120385283,0.90418691805081,translational_only,0.074794373731779,0.487382459353735,-1
5819,RPSA,0.608362430542038,0.558475050689874,translational_only,0.000652707873134,0.022634217747675,-1
5820,RPTOR,-0.027980790300546,1,translational_only,0.97585068962525,0.998549688396844,1
5821,RPUSD1,-0.248569516114677,0.952262242524925,translational_only,0.772170485441914,0.98716071359418,1
5822,RPUSD2,-0.457980543483094,0.834158692838727,translational_only,0.661477040916407,0.976402475603402,-1
5823,RPUSD3,-0.364010560106977,0.86033997422889,translational_only,0.797966010251884,0.991860226829549,-1
5824,RPUSD4,-0.362191112496478,0.832893350969953,translational_only,0.680200682711891,0.979562446114547,1
5825,RQCD1,-0.631073783931258,0.536819856412378,translational_only,0.556921787511797,0.953225893251692,1
5826,RRAGA,-0.469552649444646,0.770729885075624,translational_only,0.824205170957311,0.993749382864656,1
5827,RRAGB,0.107331032626827,0.980176467534824,translational_only,0.778335593654243,0.987866737979038,1
5828,RRAGC,-0.344789680586376,0.848171499548851,translational_only,0.497323652241505,0.939266780468906,1
5829,RRAS,0.067125452508202,0.992474320858245,translational_only,0.074039093735835,0.483727575666084,-1
5830,RRAS2,0.006930410634838,1,translational_only,0.93206611845216,0.99782569529383,1
5831,RRBP1,0.35448775420372,0.877229637643004,translational_only,0.638295035134291,0.971685773516576,-1
5832,RREB1,-0.484535388139655,0.771648976762459,translational_only,0.751339951846725,0.984436711240199,1
5833,RRM1,0.058879940622402,0.990621479378148,translational_only,0.456200478744643,0.928304755467813,-1
5834,RRM2,-0.063001599425134,1,translational_only,0.683731105727761,0.98035407527808,-1
5835,RRM2B,0.782603790558222,0.480062146703195,translational_only,0.634228517399358,0.970886938777152,-1
5836,RRN3,0.339048686691746,0.796441893506864,translational_only,0.698601973276531,0.98359564078994,-1
5837,RRNAD1,-0.737437648852069,0.543108744406701,translational_only,0.735080764790915,0.984436711240199,1
5838,RRP1,-0.287268765500797,0.904814783300411,translational_only,0.622740774698841,0.970703638118224,-1
5839,RRP12,-0.586506271147697,0.694971907877057,translational_only,0.69287134454581,0.982247176107318,-1
5840,RRP15,0.933193666532139,0.378563097516649,translational_only,0.107003334295015,0.577301499059975,-1
5841,RRP1B,-0.349899112224705,0.832140989208285,translational_only,0.790578552810369,0.990655734002668,1
5842,RRP36,-0.212411704873341,0.930859009880398,translational_only,0.325512067055587,0.864699355830792,1
5843,RRP7A,-0.319176874602098,0.88931713624292,translational_only,0.341011751673702,0.874512293779853,1
5844,RRP8,-0.646293432507,0.697228025998785,translational_only,0.66145409874179,0.976402475603402,-1
5845,RRP9,-0.300563081102904,0.898726825950373,translational_only,0.892092087557877,0.994344153929159,-1
5846,RRS1,-0.19742144927,0.960442662941058,translational_only,0.64134195631494,0.972213618727502,1
5847,RSAD1,-0.367045345799549,0.847970086093138,translational_only,0.272052152323331,0.817899040574421,1
5848,RSBN1,0.134501889595886,0.9500265684135,translational_only,0.845902716958168,0.993749382864656,-1
5849,RSBN1L,0.504473141244401,0.708969344819902,translational_only,0.095876401776831,0.548995572687415,-1
5850,RSF1,1.31756337980953,0.022412553481893,both,0.002491492227478,0.057891425341036,-1
5851,RSL1D1,0.420929218370507,0.691764311899452,translational_only,0.394079154621032,0.901279556001203,-1
5852,RSL24D1,1.1164301589689,0.091502785911894,translational_only,0.516484737750703,0.941645729143374,1
5853,RSPRY1,0.07504058718475,0.982982091416701,translational_only,0.900639627246153,0.994746689651404,1
5854,RSRC1,1.02591592148711,0.438257435128389,translational_only,0.04973998892376,0.400547890572717,-1
5855,RSRC2,1.02499222382015,0.082998852298032,translational_only,0.530893990713754,0.945659839906249,-1
5856,RSRP1,0.785170541126909,0.490290660759087,translational_only,0.180055758109361,0.718631127271063,-1
5857,RSU1,-0.150377720356829,0.961369169026107,translational_only,0.438509762133273,0.922370477993707,-1
5858,RTCA,0.259480999764869,0.892552636640737,translational_only,0.46548108301485,0.932334417469536,-1
5859,RTCB,-0.41196255631244,0.75609736718584,translational_only,0.428467080720313,0.919595026896134,1
5860,RTF1,-0.022382484901926,1,translational_only,0.692832924210254,0.982247176107318,1
5861,RTFDC1,-0.577590308099858,0.635936871752733,translational_only,0.825677154068233,0.993749382864656,1
5862,RTKN,-0.165645215253734,1,translational_only,0.347617267174229,0.874529450694225,-1
5863,RTN3,0.038049380302873,0.999300097602625,translational_only,0.417908914761756,0.91290276592955,-1
5864,RTN4,-0.391862813391944,0.793297546896178,translational_only,0.64749684379109,0.973437275312085,-1
5865,RTN4IP1,-0.473741933781773,0.90060409015911,translational_only,0.915842170135211,0.995554551001242,1
5866,RTP4,-1.30416985335797,0.660573773839241,translational_only,0.327077271032126,0.865837638462791,-1
5867,RTTN,-0.653031870017989,0.716839946465459,translational_only,0.846429368670216,0.993749382864656,-1
5868,RUFY1,-0.18921888514976,0.938939736267034,translational_only,0.860519208405115,0.994053336663229,-1
5869,RUFY3,0.784351428465931,0.632449206046744,translational_only,0.843009502197138,0.993749382864656,1
5870,RUNDC1,-0.674687931795588,0.627878199002891,translational_only,0.530940716245255,0.945659839906249,1
5871,RUNX1,-0.310330118301694,0.890954094180313,translational_only,0.935833402029563,0.99783695426664,-1
5872,RUNX2,1.31568462128043,0.53912785542968,translational_only,0.011075865265512,0.15546286620999,-1
5873,RUNX3,-0.467197352552704,0.734695664848886,translational_only,0.071066561692893,0.4758267098283,1
5874,RUSC1,-0.981961014081183,0.585542564934687,translational_only,0.841757052836219,0.993749382864656,-1
5875,RUVBL1,-0.894253242590658,0.253416651966515,translational_only,0.851150497376497,0.993749382864656,1
5876,RUVBL2,-0.478692474906715,0.775908764946252,translational_only,0.73162193153508,0.984436711240199,-1
5877,RWDD1,0.346996136539114,0.795725183804573,translational_only,0.825134804834075,0.993749382864656,1
5878,RWDD3,0.433069566007392,0.875243138473728,translational_only,0.54110133681689,0.950880936025228,-1
5879,RXRA,0.118722169575842,0.980176467534824,translational_only,0.683892370474799,0.98035407527808,1
5880,RXRB,-0.570679344622496,0.649837668743039,translational_only,0.619876221625899,0.969409655496293,1
5881,RYBP,0.992947652372751,0.201365285415425,translational_only,0.21747991002679,0.763359038065916,1
5882,RYK,0.18199000219681,0.932922995109846,translational_only,0.752438995284095,0.984436711240199,1
5883,S100A10,-0.039246533635322,1,translational_only,0.525235593863458,0.944223449842686,-1
5884,S100A11,-0.733085571986865,0.785018582630849,translational_only,0.548320225369033,0.952196170560935,1
5885,S100A4,-0.21413021146621,0.960163621221673,translational_only,0.689755231899756,0.982247176107318,1
5886,S100A6,-0.267069091956641,0.906389166611029,translational_only,0.495102613664915,0.938829762737596,-1
5887,S100PBP,-0.408273091363371,0.879283464373445,translational_only,0.531635523873574,0.946187052500003,-1
5888,S1PR1,-1.46485201955306,0.315859690874332,translational_only,0.636630530272161,0.970886938777152,-1
5889,S1PR4,0.516303080263045,0.819509474089703,translational_only,0.156188619463574,0.669870189147115,-1
5890,SAAL1,-0.31436099560361,0.903886410959991,translational_only,0.67203232788953,0.978005048710724,-1
5891,SACM1L,0.613174243463766,0.582218339540896,translational_only,0.41661178155142,0.912096901789607,-1
5892,SACS,1.30668216332073,0.142311206380951,translational_only,0.017106499616562,0.205453087513555,-1
5893,SAE1,-0.695220290428692,0.547802492744736,translational_only,0.923085458405678,0.997257831813356,-1
5894,SAFB,-0.332117442721925,0.818272828837831,translational_only,0.264373144414432,0.811766804326559,-1
5895,SAFB2,-0.090952450052593,0.990156734499247,translational_only,0.221678047932433,0.767844101672481,-1
5896,SAMD1,-0.435843029423884,0.828392192327245,translational_only,0.745953065602386,0.984436711240199,-1
5897,SAMD4B,-0.697834111182956,0.532961231070779,translational_only,0.584128116922321,0.958295331502394,1
5898,SAMD8,0.626034065506061,0.55578146427885,translational_only,0.95668859050588,0.998549688396844,1
5899,SAMD9,1.7230660621679,0.118463112584094,both,0.002108913416595,0.051676018981407,-1
5900,SAMD9L,0.710174602099532,0.726539486584812,translational_only,0.007793234676965,0.12362269048895,-1
5901,SAMHD1,-0.775546234176889,0.710623756468279,translational_only,0.290111414921594,0.838079955494438,-1
5902,SAMM50,-0.42903129995608,0.775908764946252,translational_only,0.938854150409476,0.99783695426664,-1
5903,SAMSN1,1.93055463685818,0.021246398508378,both,0.001021082865042,0.031447208237274,-1
5904,SAP130,-0.724951219203215,0.57211306849405,translational_only,0.350071813936585,0.874918565438102,-1
5905,SAP18,0.028484169107805,1,translational_only,0.048309601585483,0.39502778049063,-1
5906,SAP30BP,-0.3930529365887,0.785874248743915,translational_only,0.901889237698509,0.994746689651404,-1
5907,SAP30L,-0.176683402036261,0.96573243761721,translational_only,0.216895933064127,0.76324995494576,1
5908,SAR1A,0.155173090427644,0.935448524367803,translational_only,0.536868485904006,0.949383108588007,1
5909,SAR1B,-0.125237622931403,0.984945408998969,translational_only,0.722321710841947,0.984436711240199,-1
5910,SARAF,-0.016903584055274,1,translational_only,0.964351677654188,0.998549688396844,1
5911,SARM1,-0.689586091025821,0.670069231582059,translational_only,0.987343212278045,0.999021941489714,-1
5912,SARNP,0.157660301676778,0.934571895078802,translational_only,0.885574681299516,0.994344153929159,-1
5913,SARS,-0.435422168447857,0.773724083753541,translational_only,0.674825566027881,0.978589047232325,-1
5914,SARS2,-0.349695555887615,0.904814783300411,translational_only,0.165857450074702,0.691849029213135,-1
5915,SART1,-0.45004553714277,0.72384453937051,translational_only,0.774134361455059,0.98716071359418,-1
5916,SART3,-0.276179627366432,0.86033997422889,translational_only,0.521169215873038,0.943044700755097,-1
5917,SASH3,-0.673335925285948,0.568828331512803,translational_only,0.83765307845181,0.993749382864656,1
5918,SASS6,1.60141886301065,0.18458902152854,both,0.046898838240741,0.390436337075642,-1
5919,SAT1,1.20322733686996,0.248782247544884,translational_only,0.013651786529075,0.177975248237371,1
5920,SAT2,-0.265031725042707,0.942889755960843,translational_only,0.422251530663622,0.91560811564045,1
5921,SAV1,0.3640267407623,0.83833624368568,translational_only,0.737794150733976,0.984436711240199,-1
5922,SBDS,0.706895456234792,0.52670750540346,translational_only,0.138957709350544,0.635932044274293,-1
5923,SBF1,-0.679105041723745,0.513073221225523,translational_only,0.393539887856418,0.901279556001203,1
5924,SBNO1,1.01638567918482,0.096045907120977,translational_only,0.05221370713591,0.411010542025441,-1
5925,SBNO2,-0.27893578270511,0.920511711928538,translational_only,0.36123699952517,0.886497888087808,-1
5926,SC5D,1.12147407092054,0.253973892558594,translational_only,0.678210345240418,0.97919582317402,-1
5927,SCAF1,-0.3881552801973,0.831922448207617,translational_only,0.225378432321801,0.771242497773115,-1
5928,SCAF11,1.48336669665802,0.003310188338522,both,0.026304321104932,0.270512623878419,-1
5929,SCAF4,-0.487613580562407,0.696801909604453,translational_only,0.550928637180942,0.952918135123994,-1
5930,SCAF8,0.121862832720006,0.9500265684135,translational_only,0.390121625704717,0.901279556001203,-1
5931,SCAI,0.651008736253592,0.649318568726511,translational_only,0.961812459842958,0.998549688396844,1
5932,SCAMP2,-0.533594366548432,0.6668868453755,translational_only,0.92904347649893,0.99782569529383,-1
5933,SCAMP3,-0.700634099594563,0.557113071054248,translational_only,0.977176938867715,0.998549688396844,-1
5934,SCAMP4,-0.080567097095038,1,translational_only,0.887414637524397,0.994344153929159,-1
5935,SCAND1,-0.057398952772831,1,translational_only,0.012229093980018,0.166276000882427,-1
5936,SCAP,-0.31046328876725,0.880903151749364,translational_only,0.76312502029929,0.98520288130618,-1
5937,SCAPER,0.764282926062933,0.55345673264473,translational_only,0.100857311081046,0.564034720229312,-1
5938,SCARB2,0.430005441693789,0.815883552271655,translational_only,0.365958623965628,0.888168855221989,-1
5939,SCARF1,1.46899119368522,0.285200813760635,translational_only,0.819471334924719,0.993749382864656,-1
5940,SCCPDH,0.004426540458289,1,translational_only,0.645009545490214,0.972695284254232,-1
5941,SCD,1.70307039575562,0.073219105178577,both,0.243602252518063,0.791862490519258,1
5942,SCFD1,0.902650074576613,0.285200813760635,translational_only,0.063408751560373,0.449569964235297,-1
5943,SCFD2,-0.586889399170265,0.753157415630075,translational_only,0.442929568445222,0.922370477993707,-1
5944,SCIMP,-0.545829925794155,0.828036112341668,translational_only,0.675496212397845,0.97872635470581,1
5945,SCLT1,0.910973965729751,0.556185830225366,translational_only,0.177123138805161,0.714951121685505,-1
5946,SCMH1,-0.759333131590329,0.671690240794186,translational_only,0.403267246084122,0.905287519715149,-1
5947,SCO1,-0.314160500739099,0.904814783300411,translational_only,0.571759069799172,0.954613108284502,-1
5948,SCO2,0.031044166131032,0.998863060623638,translational_only,3.88770117210058E-07,9.40936056082056E-05,-1
5949,SCOC,0.975410868147494,0.218696949937275,translational_only,0.470930931909052,0.933152741521175,1
